feature,gain,total_gain,split_count,target,fold_id
end1,0.7762054800987244,337.6493835449219,435.0,ev1_status,C
start2,13.924500465393066,2868.447021484375,206.0,ev1_status,C
end2,0.0,0.0,0.0,ev1_status,C
start1_observed,0.0,0.0,0.0,ev1_status,C
end1_observed,0.0,0.0,0.0,ev1_status,C
start2_observed,0.0,0.0,0.0,ev1_status,C
end2_observed,0.0,0.0,0.0,ev1_status,C
observed_window_length_1,0.6672292351722717,81.40196990966797,122.0,ev1_status,C
observed_window_length_2,0.0,0.0,0.0,ev1_status,C
window_length_slack_1,1.1600396633148193,148.48507690429688,128.0,ev1_status,C
window_length_slack_2,0.0,0.0,0.0,ev1_status,C
timestep,12.082143783569336,8807.8828125,729.0,ev1_status,D
status,1538.5185546875,310780.75,202.0,ev1_status,D
time_sin,0.6268982291221619,187.44256591796875,299.0,ev1_status,D
time_cos,15.053805351257324,7270.98779296875,483.0,ev1_status,D
steps_in_current_state,34.4573974609375,28082.779296875,815.0,ev1_status,D
phase_id,12.738603591918945,2777.015625,218.0,ev1_status,D
status_lag_1,31.160186767578125,7416.12451171875,238.0,ev1_status,D
status_lag_1_is_pad,0.0,0.0,0.0,ev1_status,D
status_lag_2,39.69160842895508,277.84124755859375,7.0,ev1_status,D
status_lag_2_is_pad,0.0,0.0,0.0,ev1_status,D
status_lag_4,12.36141300201416,754.0462036132812,61.0,ev1_status,D
status_lag_4_is_pad,0.0,0.0,0.0,ev1_status,D
status_lag_8,0.0,0.0,0.0,ev1_status,D
status_lag_8_is_pad,0.0,0.0,0.0,ev1_status,D
start1_earliest,0.0,0.0,0.0,ev1_status,D
end1_latest,0.0,0.0,0.0,ev1_status,D
start2_earliest,0.0,0.0,0.0,ev1_status,D
end2_latest,0.0,0.0,0.0,ev1_status,D
max_commute_steps_1,0.0,0.0,0.0,ev1_status,D
max_commute_steps_2,0.0,0.0,0.0,ev1_status,D
steps_to_start1_earliest,0.0,0.0,0.0,ev1_status,D
steps_to_end1_latest,0.0,0.0,0.0,ev1_status,D
steps_to_start2_earliest,0.0,0.0,0.0,ev1_status,D
steps_to_end2_latest,0.0,0.0,0.0,ev1_status,D
