policy,run_id,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta,source_average_beta_base_load,source_average_beta_pv_gen
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1_targeted_fallback_hh42,84,6,10.181216175472949,9.566016175472948,40.01226609300215,1.0,1.0,0.6666666666666666,stage9_sw5_l96_w0_pv0_pr1_targeted_fallback_hh42,manual,1,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
