policy,run_id,scenario,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta,source_average_beta_base_load,source_average_beta_pv_gen
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,default_scenario,48,7.866558316166174,7.117410399499506,48.133948564938294,1.0,1.0,0.9791666666666666,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,relaxed_high_start,48,3.722551441355716,2.9734035246890493,16.70462644981133,1.0,1.0,1.0,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,relaxed_low_start,48,12.086625511558218,11.337477594891551,82.46880230900602,1.0,1.0,0.9791666666666666,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,stressed_high_start,48,5.040875364149539,4.291727447482872,26.44732327291349,1.0,1.0,1.0,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,stressed_low_start,48,13.484336129496517,12.735188212829849,96.39872215960217,1.0,1.0,1.0,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
mpc_hybrid_ma_sw5_lw96_w0.00_pmlinear_stage9_sw5_l96_w0_pv0_pr1,83,stressed_mid_start,48,9.344248551464608,8.595100634797943,59.92231369489054,1.0,1.0,1.0,stage9_sw5_l96_w0_pv0_pr1,manual,48,6,5,96,0.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
