policy,run_id,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta,source_average_beta_base_load,source_average_beta_pv_gen
mpc_hybrid_ma_sw3_lw3_w1.00_pmlinear_stage7_sw3_w1_l3_pv05_pr1,62,288,8.603655265164527,7.854507348497862,54.297973816654036,1.0,1.0,0.9930555555555556,stage7_sw3_w1_l3_pv05_pr1,manual,48,6,3,3,1.0,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.5
