policy,run_id,scenario,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta,source_average_beta_base_load,source_average_beta_pv_gen
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,default_scenario,48,7.8791456185105275,7.129997701843862,48.12881617937753,1.0,1.0,0.9791666666666666,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,relaxed_high_start,48,3.7348521160214863,2.9857041993548195,16.678047650518995,1.0,1.0,1.0,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,relaxed_low_start,48,12.095405848642775,11.346257931976107,82.45789061629823,1.0,1.0,0.9791666666666666,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,stressed_high_start,48,5.056438259830743,4.307290343164076,26.426558534236886,1.0,1.0,1.0,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,stressed_low_start,48,13.496357315730952,12.747209399064287,96.37331782983465,1.0,1.0,1.0,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
"mpc_hybrid_ma_sw5_lw48_w0.40_pmlinear_stage8_weighted_long_window_grid_sw5_lw48_w0,4",70,stressed_mid_start,48,9.359789442018249,8.610641525351582,59.9015517548672,1.0,1.0,1.0,"stage8_weighted_long_window_grid_sw5_lw48_w0,4",manual,48,6,5,48,0.4,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.0
