policy,run_id,scenario,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,default_scenario,48,7.879625543369319,7.130477626702652,48.12485265101242,1.0,1.0,0.9791666666666666,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,relaxed_high_start,48,3.734908251145521,2.9857603344788544,16.67356953714746,1.0,1.0,1.0,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,relaxed_low_start,48,12.096310302188558,11.34716238552189,82.45880842871189,1.0,1.0,0.9791666666666666,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,stressed_high_start,48,5.057311366706202,4.308163450039535,26.4217213873123,1.0,1.0,1.0,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,stressed_low_start,48,13.497299615668418,12.74815169900175,96.37377449434518,1.0,1.0,1.0,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
"mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage5_trend_weight_tw0,4_s5_l48_w05_pr1",52,stressed_mid_start,48,9.360617817686196,8.61146990101953,59.89806554093474,1.0,1.0,1.0,"stage5_trend_weight_tw0,4_s5_l48_w05_pr1",manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.4,2,1,0.0
