policy,run_id,scenario,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,default_scenario,48,7.889512618517983,7.140364701851316,48.08385545361279,1.0,1.0,0.9791666666666666,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,relaxed_high_start,48,3.7416738148240376,2.992525898157371,16.610371129681123,1.0,1.0,1.0,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,relaxed_low_start,48,12.105352836643656,11.356204919976989,82.43176708831238,1.0,1.0,0.9791666666666666,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,stressed_high_start,48,5.064794309837196,4.31564639317053,26.369808827762167,1.0,1.0,1.0,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,stressed_low_start,48,13.506747350663133,12.757599433996466,96.38196844810487,1.0,1.0,1.0,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage4_persistence_linear_r16_s5_l48_w05,42,stressed_mid_start,48,9.369080798222306,8.61993288155564,59.84790976826337,1.0,1.0,1.0,stage4_persistence_linear_r16_s5_l48_w05,manual,48,6,5,48,0.5,0.0,linear,16,0.5,0.0,2,1,0.0
