policy,run_id,scenario,pairs,avg_total_cost,avg_net_cost,avg_net_load,bess_target_rate,ev1_target_rate,ev2_target_rate,run_tag,preset,household_count,scenario_count,short_window_size,long_window_size,short_weight,conf_interval_frct,persistence_mode,persistence_range,persistence_constant_alpha,trend_weight,trend_window,trend_range,source_average_beta,source_average_beta_base_load,source_average_beta_pv_gen
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,default_scenario,48,7.840694545429092,7.091546628762426,47.22381951592848,1.0,1.0,0.9791666666666666,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,relaxed_high_start,48,3.68613577921643,2.936987862549764,16.060656790564526,1.0,1.0,1.0,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,relaxed_low_start,48,12.077916879448734,11.328768962782066,81.76510448559144,1.0,1.0,0.9791666666666666,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,stressed_high_start,48,5.030147264598988,4.280999347932322,25.493979453958985,1.0,1.0,1.0,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,stressed_low_start,48,13.51040813974335,12.761260223076683,96.27463019634997,1.0,1.0,1.0,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
mpc_hybrid_ma_sw5_lw48_w0.50_pmlinear_stage6_pv_beta08_s5_l48_w05_pr1,61,stressed_mid_start,48,9.341394750660152,8.592246833993485,59.03072693223172,1.0,1.0,1.0,stage6_pv_beta08_s5_l48_w05_pr1,manual,48,6,5,48,0.5,0.0,linear,1,0.5,0.0,2,1,0.0,0.0,0.8
