feature,gain,total_gain,split_count,target,fold_id
pv_lag_4_is_pad,0.0,0.0,0.0,pv_gen,D
pv_lag_8,0.12741528451442719,129.1990966796875,1014.0,pv_gen,D
pv_lag_8_is_pad,0.0,0.0,0.0,pv_gen,D
pv_lag_12,0.22658246755599976,177.18748474121094,782.0,pv_gen,D
pv_lag_12_is_pad,0.0,0.0,0.0,pv_gen,D
pv_ma_2,0.30114278197288513,66.25141143798828,220.0,pv_gen,D
pv_ma_4,0.07273534685373306,25.893783569335938,356.0,pv_gen,D
pv_ma_8,0.1311616450548172,57.57996368408203,439.0,pv_gen,D
pv_ma_16,0.10732289403676987,49.58317565917969,462.0,pv_gen,D
pv_std_4,0.11140063405036926,114.29705047607422,1026.0,pv_gen,D
pv_std_8,0.17691557109355927,144.00927734375,814.0,pv_gen,D
pv_delta_1,0.19460734724998474,266.612060546875,1370.0,pv_gen,D
pv_delta_2,0.11530092358589172,124.64029693603516,1081.0,pv_gen,D
pv_accel,0.11263945698738098,128.4089813232422,1140.0,pv_gen,D
steps_to_daylight_start,0.0,0.0,0.0,pv_gen,D
steps_to_daylight_end,0.0,0.0,0.0,pv_gen,D
timestep,0.0,0.0,0.0,pv_gen,E
pv_gen,0.0,0.0,0.0,pv_gen,E
time_sin,0.0,0.0,0.0,pv_gen,E
time_cos,0.0,0.0,0.0,pv_gen,E
pv_lag_1,0.0,0.0,0.0,pv_gen,E
pv_lag_1_is_pad,0.0,0.0,0.0,pv_gen,E
pv_lag_2,0.0,0.0,0.0,pv_gen,E
pv_lag_2_is_pad,0.0,0.0,0.0,pv_gen,E
pv_lag_4,0.0,0.0,0.0,pv_gen,E
pv_lag_4_is_pad,0.0,0.0,0.0,pv_gen,E
pv_lag_8,0.0,0.0,0.0,pv_gen,E
pv_lag_8_is_pad,0.0,0.0,0.0,pv_gen,E
pv_lag_12,0.0,0.0,0.0,pv_gen,E
pv_lag_12_is_pad,0.0,0.0,0.0,pv_gen,E
pv_ma_2,0.0,0.0,0.0,pv_gen,E
pv_ma_4,0.0,0.0,0.0,pv_gen,E
pv_ma_8,0.0,0.0,0.0,pv_gen,E
pv_ma_16,0.0,0.0,0.0,pv_gen,E
pv_std_4,0.0,0.0,0.0,pv_gen,E
pv_std_8,0.0,0.0,0.0,pv_gen,E
pv_delta_1,0.0,0.0,0.0,pv_gen,E
pv_delta_2,0.0,0.0,0.0,pv_gen,E
pv_accel,0.0,0.0,0.0,pv_gen,E
steps_to_daylight_start,0.0,0.0,0.0,pv_gen,E
steps_to_daylight_end,0.0,0.0,0.0,pv_gen,E
