target,feature,xgb_mean_gain,xgb_mean_total_gain,xgb_rel_total_gain,xgb_rank,xgb_nonzero_fold_count,rf_mean_importance,rf_rel_importance,rf_rank,rf_nonzero_fold_count,ridge_mean_abs_coef,ridge_rel_abs_coef,ridge_rank,ridge_nonzero_fold_count,mean_relative_relevance,all_models_zero,low_relevance_all_models
base_load,base_load,51.34100761413574,10072.39296875,1.0,1,5,0.5983442488461115,1.0,1,5,0.2182741102764555,1.0,1,5,1.0,False,False
base_load,base_load_ma_2,9.684220838546754,276.30638732910154,0.027432049979220736,2,5,0.1642342137821903,0.2744811437544707,2,5,0.1821196063634005,0.8343619228718264,2,5,0.3787583722018393,False,False
base_load,base_load_delta_1,2.9452258110046388,102.59385833740234,0.010185648897506666,10,5,0.0155123664925298,0.025925487747972712,6,5,0.1665915320591217,0.7632216750219477,3,5,0.26644427055580905,False,False
base_load,base_load_lag_1,1.618323266506195,17.301540851593018,0.0017177190073175,18,5,0.013139380038741,0.021959566025878733,7,5,0.1210303280363956,0.5544877854872683,4,5,0.19272169017348817,False,False
base_load,base_load_ma_4,4.062225770950318,97.12687683105467,0.009642880011968821,11,5,0.0472131818739836,0.07890638535430528,3,5,0.0875935620070222,0.40130074013853684,5,5,0.16328333516827032,False,False
base_load,base_load_lag_2,3.558761644363403,83.88143157958984,0.00832785534081477,12,5,0.0071762633601699,0.011993536119063739,18,5,0.0813452650556984,0.37267482136415725,6,5,0.13099873760801192,False,False
base_load,base_load_accel,3.164027023315429,155.49017105102538,0.015437262181235365,5,5,0.0163647107114038,0.02734999248837545,5,5,0.0692292234827105,0.3171664444996619,7,5,0.11998456638975757,False,False
base_load,base_load_delta_2,1.8916004419326784,69.59219779968262,0.006909202015409365,13,5,0.0121554487099465,0.020315142551111522,11,5,0.0672524314211177,0.3081099784850297,8,5,0.1117781076838502,False,False
base_load,base_load_lag_8,3.6324761390686033,109.73018951416016,0.010894152944052365,9,5,0.0123490355667388,0.020638680141997746,10,5,0.0549652194563266,0.25181740237864353,9,5,0.09445007848823121,False,False
base_load,base_load_ma_16,3.760883760452271,60.34603576660156,0.0059912312748149855,14,5,0.0125195486451664,0.02092365501851144,8,5,0.0493393899468184,0.2260432530652742,10,5,0.0843193797862002,False,False
base_load,base_load_ma_8,10.443714284896853,208.67725982666016,0.020717744082671283,4,5,0.0239688500810302,0.040058628669454734,4,5,0.0324431621948884,0.1486349533336659,14,5,0.06980377536193064,False,False
base_load,time_sin,3.595881700515747,113.99500122070312,0.01131756888103722,6,5,0.0124198134773422,0.020756969756613237,9,5,0.0328016017903567,0.15027710683970616,13,5,0.060783881825785535,False,False
base_load,time_cos,2.720420777797699,26.65965175628662,0.002646804174439902,17,5,0.0115832130486132,0.019358777277380154,13,5,0.0347899451165,0.15938649376436229,11,5,0.06046402507206078,False,False
base_load,base_load_lag_4_is_pad,0.0,0.0,0.0,20,0,6.380579025794929e-05,0.00010663725836923611,20,5,0.032879608766402,0.150634487639227,12,5,0.050247041632532075,False,False
base_load,timestep,3.2163186073303223,246.02504272460936,0.024425679526991435,3,5,0.0102636479221581,0.017153416184664982,14,5,0.0213634474429327,0.09787439937734616,16,5,0.04648449836300086,False,False
base_load,base_load_std_4,2.652955722808838,47.79733562469482,0.004745380345364598,15,5,0.0102356846720135,0.017106681800239082,15,5,0.0226607302617044,0.10381776488747754,15,5,0.04188994234436041,False,False
base_load,base_load_std_8,2.5803552865982056,37.06111450195313,0.003679474640925618,16,5,0.0100382714356201,0.01677674926261696,16,5,0.0178565740834883,0.08180802597647528,17,5,0.03408808329333929,False,False
base_load,base_load_lag_4,2.9035904884338377,110.98942108154296,0.011019171057552266,8,5,0.0117325395347835,0.019608343453470713,12,5,0.013903407606763,0.06369700735077381,19,5,0.0314415072872656,False,False
base_load,base_load_lag_1_is_pad,0.0,0.0,0.0,20,0,2.739834932474952e-06,4.579027771652589e-06,23,5,0.0144942176715213,0.0664037418508481,18,5,0.02213610695953992,False,False
base_load,base_load_lag_12,4.835918593406677,113.66427974700927,0.011284734431992202,7,5,0.0091308707737278,0.015260229861549441,17,5,0.0056983100889441,0.026106211505005767,24,5,0.017550391932849137,False,False
base_load,base_load_lag_8_is_pad,0.0,0.0,0.0,20,0,1.4758042301292882e-05,2.4664801792201253e-05,22,5,0.0113895439347309,0.05218000394231571,20,5,0.01740155624803597,False,False
base_load,n_evs_at_home,0.5390526533126831,1.07135808467865,0.00010636579490122963,19,2,0.0015071443008793,0.002518858172006803,19,5,0.0103681060897919,0.04750039332039954,21,5,0.016708539095769193,False,False
base_load,base_load_lag_2_is_pad,0.0,0.0,0.0,20,0,1.7497723216875189e-06,2.92435721587013e-06,24,5,0.0082054811978406,0.037592553635646175,22,5,0.012531825997620682,False,False
base_load,base_load_lag_12_is_pad,0.0,0.0,0.0,20,0,2.8513287036433155e-05,4.7653649368937954e-05,21,5,0.0075208016132341,0.03445576575118604,23,5,0.011501139800184993,False,False
