timestamp_utc;kWh_to_installation;kWh_to_grid;kvarh_to_installation;kvarh_to_grid
2022-12-31 23:00:00+00:00;0.818;0.0;0.093;0.0
2022-12-31 23:15:00+00:00;0.617;0.0;0.093;0.0
2022-12-31 23:30:00+00:00;0.586;0.0;0.123;0.0
2022-12-31 23:45:00+00:00;0.559;0.0;0.107;0.0
2023-01-01 00:00:00+00:00;0.545;0.0;0.087;0.0
2023-01-01 00:15:00+00:00;0.793;0.0;0.118;0.0
2023-01-01 00:30:00+00:00;0.701;0.0;0.104;0.0
2023-01-01 00:45:00+00:00;0.553;0.0;0.091;0.0
2023-01-01 01:00:00+00:00;0.569;0.0;0.12;0.0
2023-01-01 01:15:00+00:00;0.576;0.0;0.11;0.0
2023-01-01 01:30:00+00:00;0.558;0.0;0.092;0.0
2023-01-01 01:45:00+00:00;1.065;0.0;0.105;0.0
2023-01-01 02:00:00+00:00;0.656;0.0;0.106;0.0
2023-01-01 02:15:00+00:00;0.524;0.0;0.107;0.0
2023-01-01 02:30:00+00:00;0.511;0.0;0.096;0.0
2023-01-01 02:45:00+00:00;0.508;0.0;0.1;0.0
2023-01-01 03:00:00+00:00;0.567;0.0;0.105;0.0
2023-01-01 03:15:00+00:00;0.757;0.0;0.091;0.0
2023-01-01 03:30:00+00:00;0.527;0.0;0.093;0.0
2023-01-01 03:45:00+00:00;0.891;0.0;0.122;0.0
2023-01-01 04:00:00+00:00;0.564;0.0;0.141;0.0
2023-01-01 04:15:00+00:00;0.528;0.0;0.094;0.0
2023-01-01 04:30:00+00:00;0.574;0.0;0.114;0.0
2023-01-01 04:45:00+00:00;0.792;0.0;0.106;0.0
2023-01-01 05:00:00+00:00;0.487;0.0;0.087;0.0
2023-01-01 05:15:00+00:00;0.476;0.0;0.106;0.0
2023-01-01 05:30:00+00:00;0.489;0.0;0.117;0.0
2023-01-01 05:45:00+00:00;0.459;0.0;0.093;0.0
2023-01-01 06:00:00+00:00;0.49;0.0;0.092;0.0
2023-01-01 06:15:00+00:00;0.734;0.0;0.118;0.0
2023-01-01 06:30:00+00:00;0.446;0.0;0.09;0.0
2023-01-01 06:45:00+00:00;0.436;0.0;0.09;0.0
2023-01-01 07:00:00+00:00;0.481;0.0;0.134;0.0
2023-01-01 07:15:00+00:00;0.449;0.0;0.098;0.0
2023-01-01 07:30:00+00:00;0.479;0.0;0.089;0.0
2023-01-01 07:45:00+00:00;0.664;0.0;0.113;0.0
2023-01-01 08:00:00+00:00;0.389;0.0;0.106;0.0
2023-01-01 08:15:00+00:00;0.374;0.0;0.103;0.0
2023-01-01 08:30:00+00:00;0.366;0.0;0.113;0.0
2023-01-01 08:45:00+00:00;0.355;0.0;0.119;0.0
2023-01-01 09:00:00+00:00;0.302;0.0;0.111;0.0
2023-01-01 09:15:00+00:00;0.517;0.0;0.136;0.0
2023-01-01 09:30:00+00:00;0.285;0.0;0.17;0.0
2023-01-01 09:45:00+00:00;0.241;0.0;0.158;0.0
2023-01-01 10:00:00+00:00;0.256;0.0;0.178;0.0
2023-01-01 10:15:00+00:00;0.221;0.0;0.171;0.0
2023-01-01 10:30:00+00:00;0.27;0.0;0.156;0.0
2023-01-01 10:45:00+00:00;0.371;0.0;0.163;0.0
2023-01-01 11:00:00+00:00;0.243;0.0;0.188;0.0
2023-01-01 11:15:00+00:00;0.114;0.0;0.183;0.0
2023-01-01 11:30:00+00:00;0.105;0.0;0.177;0.0
2023-01-01 11:45:00+00:00;0.125;0.0;0.191;0.0
2023-01-01 12:00:00+00:00;0.257;0.0;0.167;0.0
2023-01-01 12:15:00+00:00;0.29;0.0;0.166;0.0
2023-01-01 12:30:00+00:00;0.163;0.0;0.178;0.0
2023-01-01 12:45:00+00:00;0.167;0.0;0.178;0.0
2023-01-01 13:00:00+00:00;0.218;0.0;0.168;0.0
2023-01-01 13:15:00+00:00;0.237;0.0;0.176;0.0
2023-01-01 13:30:00+00:00;0.413;0.0;0.148;0.0
2023-01-01 13:45:00+00:00;0.949;0.0;0.171;0.0
2023-01-01 14:00:00+00:00;0.581;0.0;0.18;0.0
2023-01-01 14:15:00+00:00;0.352;0.0;0.15;0.0
2023-01-01 14:30:00+00:00;0.408;0.0;0.118;0.0
2023-01-01 14:45:00+00:00;0.44;0.0;0.125;0.0
2023-01-01 15:00:00+00:00;0.443;0.0;0.095;0.0
2023-01-01 15:15:00+00:00;0.689;0.0;0.082;0.0
2023-01-01 15:30:00+00:00;0.572;0.0;0.117;0.0
2023-01-01 15:45:00+00:00;0.583;0.0;0.093;0.0
2023-01-01 16:00:00+00:00;0.715;0.0;0.133;0.0
2023-01-01 16:15:00+00:00;0.796;0.0;0.137;0.0
2023-01-01 16:30:00+00:00;1.044;0.0;0.116;0.0
2023-01-01 16:45:00+00:00;1.045;0.0;0.161;0.0
2023-01-01 17:00:00+00:00;1.137;0.0;0.197;0.0
2023-01-01 17:15:00+00:00;1.015;0.0;0.193;0.0
2023-01-01 17:30:00+00:00;0.935;0.0;0.202;0.0
2023-01-01 17:45:00+00:00;0.91;0.0;0.195;0.0
2023-01-01 18:00:00+00:00;0.938;0.0;0.176;0.0
2023-01-01 18:15:00+00:00;0.931;0.0;0.208;0.0
2023-01-01 18:30:00+00:00;1.106;0.0;0.206;0.0
2023-01-01 18:45:00+00:00;1.111;0.0;0.185;0.0
2023-01-01 19:00:00+00:00;1.077;0.0;0.196;0.0
2023-01-01 19:15:00+00:00;1.073;0.0;0.199;0.0
2023-01-01 19:30:00+00:00;0.907;0.0;0.183;0.0
2023-01-01 19:45:00+00:00;0.892;0.0;0.166;0.0
2023-01-01 20:00:00+00:00;0.806;0.0;0.133;0.0
2023-01-01 20:15:00+00:00;0.991;0.0;0.137;0.0
2023-01-01 20:30:00+00:00;0.797;0.0;0.148;0.0
2023-01-01 20:45:00+00:00;0.735;0.0;0.128;0.0
2023-01-01 21:00:00+00:00;0.737;0.0;0.141;0.0
2023-01-01 21:15:00+00:00;0.752;0.0;0.138;0.0
2023-01-01 21:30:00+00:00;0.726;0.0;0.127;0.0
2023-01-01 21:45:00+00:00;0.837;0.0;0.132;0.0
2023-01-01 22:00:00+00:00;0.849;0.0;0.138;0.0
2023-01-01 22:15:00+00:00;0.727;0.0;0.126;0.0
2023-01-01 22:30:00+00:00;0.696;0.0;0.099;0.0
2023-01-01 22:45:00+00:00;0.585;0.0;0.116;0.0
2023-01-01 23:00:00+00:00;0.61;0.0;0.102;0.0
2023-01-01 23:15:00+00:00;0.565;0.0;0.098;0.0
2023-01-01 23:30:00+00:00;0.677;0.0;0.109;0.0
2023-01-01 23:45:00+00:00;0.714;0.0;0.103;0.0
2023-01-02 00:00:00+00:00;0.552;0.0;0.098;0.0
2023-01-02 00:15:00+00:00;0.583;0.0;0.118;0.0
2023-01-02 00:30:00+00:00;0.584;0.0;0.122;0.0
2023-01-02 00:45:00+00:00;0.555;0.0;0.096;0.0
2023-01-02 01:00:00+00:00;0.676;0.0;0.11;0.0
2023-01-02 01:15:00+00:00;0.689;0.0;0.124;0.0
2023-01-02 01:30:00+00:00;0.559;0.0;0.093;0.0
2023-01-02 01:45:00+00:00;0.576;0.0;0.111;0.0
2023-01-02 02:00:00+00:00;0.587;0.0;0.127;0.0
2023-01-02 02:15:00+00:00;0.557;0.0;0.09;0.0
2023-01-02 02:30:00+00:00;0.779;0.0;0.097;0.0
2023-01-02 02:45:00+00:00;0.604;0.0;0.141;0.0
2023-01-02 03:00:00+00:00;0.542;0.0;0.088;0.0
2023-01-02 03:15:00+00:00;0.557;0.0;0.096;0.0
2023-01-02 03:30:00+00:00;0.61;0.0;0.149;0.0
2023-01-02 03:45:00+00:00;0.551;0.0;0.087;0.0
2023-01-02 04:00:00+00:00;0.725;0.0;0.086;0.0
2023-01-02 04:15:00+00:00;0.641;0.0;0.137;0.0
2023-01-02 04:30:00+00:00;0.527;0.0;0.099;0.0
2023-01-02 04:45:00+00:00;0.522;0.0;0.094;0.0
2023-01-02 05:00:00+00:00;0.551;0.0;0.141;0.0
2023-01-02 05:15:00+00:00;0.527;0.0;0.107;0.0
2023-01-02 05:30:00+00:00;0.538;0.0;0.096;0.0
2023-01-02 05:45:00+00:00;0.74;0.0;0.132;0.0
2023-01-02 06:00:00+00:00;0.529;0.0;0.118;0.0
2023-01-02 06:15:00+00:00;0.514;0.0;0.101;0.0
2023-01-02 06:30:00+00:00;0.695;0.0;0.128;0.0
2023-01-02 06:45:00+00:00;0.717;0.0;0.116;0.0
2023-01-02 07:00:00+00:00;0.751;0.0;0.096;0.0
2023-01-02 07:15:00+00:00;0.858;0.0;0.124;0.0
2023-01-02 07:30:00+00:00;0.836;0.0;0.125;0.0
2023-01-02 07:45:00+00:00;0.527;0.0;0.102;0.0
2023-01-02 08:00:00+00:00;0.473;0.0;0.124;0.0
2023-01-02 08:15:00+00:00;0.583;0.0;0.188;0.0
2023-01-02 08:30:00+00:00;0.555;0.0;0.196;0.0
2023-01-02 08:45:00+00:00;0.481;0.0;0.158;0.0
2023-01-02 09:00:00+00:00;0.581;0.0;0.179;0.0
2023-01-02 09:15:00+00:00;0.569;0.0;0.15;0.0
2023-01-02 09:30:00+00:00;0.367;0.0;0.137;0.0
2023-01-02 09:45:00+00:00;0.313;0.0;0.133;0.0
2023-01-02 10:00:00+00:00;0.29;0.0;0.186;0.0
2023-01-02 10:15:00+00:00;0.279;0.0;0.158;0.0
2023-01-02 10:30:00+00:00;0.345;0.0;0.14;0.0
2023-01-02 10:45:00+00:00;0.347;0.0;0.165;0.0
2023-01-02 11:00:00+00:00;0.356;0.0;0.135;0.0
2023-01-02 11:15:00+00:00;0.517;0.0;0.114;0.0
2023-01-02 11:30:00+00:00;0.304;0.0;0.159;0.0
2023-01-02 11:45:00+00:00;0.315;0.0;0.145;0.0
2023-01-02 12:00:00+00:00;0.264;0.0;0.141;0.0
2023-01-02 12:15:00+00:00;0.206;0.0;0.166;0.0
2023-01-02 12:30:00+00:00;0.128;0.0;0.183;0.0
2023-01-02 12:45:00+00:00;0.161;0.0;0.164;0.0
2023-01-02 13:00:00+00:00;0.17;0.0;0.168;0.0
2023-01-02 13:15:00+00:00;0.231;0.0;0.184;0.0
2023-01-02 13:30:00+00:00;0.514;0.0;0.126;0.0
2023-01-02 13:45:00+00:00;0.376;0.0;0.119;0.0
2023-01-02 14:00:00+00:00;0.388;0.0;0.134;0.0
2023-01-02 14:15:00+00:00;0.402;0.0;0.114;0.0
2023-01-02 14:30:00+00:00;0.473;0.0;0.109;0.0
2023-01-02 14:45:00+00:00;0.475;0.0;0.1;0.0
2023-01-02 15:00:00+00:00;0.533;0.0;0.112;0.0
2023-01-02 15:15:00+00:00;0.528;0.0;0.107;0.0
2023-01-02 15:30:00+00:00;0.555;0.0;0.137;0.0
2023-01-02 15:45:00+00:00;0.766;0.0;0.146;0.0
2023-01-02 16:00:00+00:00;0.779;0.0;0.137;0.0
2023-01-02 16:15:00+00:00;0.812;0.0;0.153;0.0
2023-01-02 16:30:00+00:00;0.841;0.0;0.166;0.0
2023-01-02 16:45:00+00:00;0.882;0.0;0.198;0.0
2023-01-02 17:00:00+00:00;0.908;0.0;0.181;0.0
2023-01-02 17:15:00+00:00;0.882;0.0;0.181;0.0
2023-01-02 17:30:00+00:00;0.908;0.0;0.182;0.0
2023-01-02 17:45:00+00:00;0.842;0.0;0.174;0.0
2023-01-02 18:00:00+00:00;0.961;0.0;0.175;0.0
2023-01-02 18:15:00+00:00;1.153;0.0;0.175;0.0
2023-01-02 18:30:00+00:00;0.846;0.0;0.18;0.0
2023-01-02 18:45:00+00:00;0.824;0.0;0.173;0.0
2023-01-02 19:00:00+00:00;0.766;0.0;0.152;0.0
2023-01-02 19:15:00+00:00;0.793;0.0;0.173;0.0
2023-01-02 19:30:00+00:00;0.775;0.0;0.163;0.0
2023-01-02 19:45:00+00:00;0.72;0.0;0.159;0.0
2023-01-02 20:00:00+00:00;0.735;0.0;0.177;0.0
2023-01-02 20:15:00+00:00;0.909;0.0;0.145;0.0
2023-01-02 20:30:00+00:00;0.966;0.0;0.148;0.0
2023-01-02 20:45:00+00:00;0.933;0.0;0.143;0.0
2023-01-02 21:00:00+00:00;0.682;0.0;0.149;0.0
2023-01-02 21:15:00+00:00;0.681;0.0;0.15;0.0
2023-01-02 21:30:00+00:00;0.707;0.0;0.149;0.0
2023-01-02 21:45:00+00:00;1.09;0.0;0.157;0.0
2023-01-02 22:00:00+00:00;1.036;0.0;0.168;0.0
2023-01-02 22:15:00+00:00;1.141;0.0;0.137;0.0
2023-01-02 22:30:00+00:00;1.189;0.0;0.151;0.0
2023-01-02 22:45:00+00:00;0.654;0.0;0.131;0.0
2023-01-02 23:00:00+00:00;0.586;0.0;0.113;0.0
2023-01-02 23:15:00+00:00;0.566;0.0;0.096;0.0
2023-01-02 23:30:00+00:00;0.599;0.0;0.125;0.0
2023-01-02 23:45:00+00:00;0.826;0.0;0.106;0.0
2023-01-03 00:00:00+00:00;0.737;0.0;0.108;0.0
2023-01-03 00:15:00+00:00;0.602;0.0;0.118;0.0
2023-01-03 00:30:00+00:00;0.611;0.0;0.118;0.0
2023-01-03 00:45:00+00:00;0.578;0.0;0.1;0.0
2023-01-03 01:00:00+00:00;0.611;0.0;0.116;0.0
2023-01-03 01:15:00+00:00;0.803;0.0;0.104;0.0
2023-01-03 01:30:00+00:00;0.716;0.0;0.105;0.0
2023-01-03 01:45:00+00:00;0.588;0.0;0.114;0.0
2023-01-03 02:00:00+00:00;0.575;0.0;0.111;0.0
2023-01-03 02:15:00+00:00;0.584;0.0;0.112;0.0
2023-01-03 02:30:00+00:00;0.572;0.0;0.111;0.0
2023-01-03 02:45:00+00:00;0.789;0.0;0.101;0.0
2023-01-03 03:00:00+00:00;0.661;0.0;0.114;0.0
2023-01-03 03:15:00+00:00;0.516;0.0;0.108;0.0
2023-01-03 03:30:00+00:00;0.517;0.0;0.108;0.0
2023-01-03 03:45:00+00:00;0.524;0.0;0.116;0.0
2023-01-03 04:00:00+00:00;0.513;0.0;0.106;0.0
2023-01-03 04:15:00+00:00;0.61;0.0;0.106;0.0
2023-01-03 04:30:00+00:00;0.772;0.0;0.108;0.0
2023-01-03 04:45:00+00:00;0.551;0.0;0.121;0.0
2023-01-03 05:00:00+00:00;0.528;0.0;0.114;0.0
2023-01-03 05:15:00+00:00;0.547;0.0;0.122;0.0
2023-01-03 05:30:00+00:00;0.528;0.0;0.118;0.0
2023-01-03 05:45:00+00:00;0.524;0.0;0.106;0.0
2023-01-03 06:00:00+00:00;0.694;0.0;0.118;0.0
2023-01-03 06:15:00+00:00;0.724;0.0;0.118;0.0
2023-01-03 06:30:00+00:00;0.591;0.0;0.101;0.0
2023-01-03 06:45:00+00:00;0.764;0.0;0.123;0.0
2023-01-03 07:00:00+00:00;0.884;0.0;0.128;0.0
2023-01-03 07:15:00+00:00;0.886;0.0;0.113;0.0
2023-01-03 07:30:00+00:00;0.912;0.0;0.129;0.0
2023-01-03 07:45:00+00:00;0.829;0.0;0.141;0.0
2023-01-03 08:00:00+00:00;0.503;0.0;0.121;0.0
2023-01-03 08:15:00+00:00;0.52;0.0;0.144;0.0
2023-01-03 08:30:00+00:00;0.428;0.0;0.13;0.0
2023-01-03 08:45:00+00:00;0.398;0.0;0.11;0.0
2023-01-03 09:00:00+00:00;0.416;0.0;0.111;0.0
2023-01-03 09:15:00+00:00;0.638;0.0;0.122;0.0
2023-01-03 09:30:00+00:00;0.399;0.0;0.107;0.0
2023-01-03 09:45:00+00:00;0.369;0.0;0.114;0.0
2023-01-03 10:00:00+00:00;0.413;0.0;0.145;0.0
2023-01-03 10:15:00+00:00;0.303;0.0;0.126;0.0
2023-01-03 10:30:00+00:00;0.307;0.0;0.139;0.0
2023-01-03 10:45:00+00:00;0.374;0.0;0.162;0.0
2023-01-03 11:00:00+00:00;0.54;0.0;0.107;0.0
2023-01-03 11:15:00+00:00;0.421;0.0;0.098;0.0
2023-01-03 11:30:00+00:00;0.388;0.0;0.144;0.0
2023-01-03 11:45:00+00:00;0.341;0.0;0.127;0.0
2023-01-03 12:00:00+00:00;0.293;0.0;0.099;0.0
2023-01-03 12:15:00+00:00;0.361;0.0;0.144;0.0
2023-01-03 12:30:00+00:00;0.311;0.0;0.16;0.0
2023-01-03 12:45:00+00:00;0.326;0.0;0.103;0.0
2023-01-03 13:00:00+00:00;0.45;0.0;0.132;0.0
2023-01-03 13:15:00+00:00;0.557;0.0;0.131;0.0
2023-01-03 13:30:00+00:00;0.366;0.0;0.099;0.0
2023-01-03 13:45:00+00:00;0.47;0.0;0.128;0.0
2023-01-03 14:00:00+00:00;0.466;0.0;0.132;0.0
2023-01-03 14:15:00+00:00;0.454;0.0;0.095;0.0
2023-01-03 14:30:00+00:00;0.46;0.0;0.111;0.0
2023-01-03 14:45:00+00:00;0.469;0.0;0.125;0.0
2023-01-03 15:00:00+00:00;0.445;0.0;0.097;0.0
2023-01-03 15:15:00+00:00;0.661;0.0;0.106;0.0
2023-01-03 15:30:00+00:00;0.59;0.0;0.14;0.0
2023-01-03 15:45:00+00:00;0.495;0.0;0.145;0.0
2023-01-03 16:00:00+00:00;0.503;0.0;0.148;0.0
2023-01-03 16:15:00+00:00;0.528;0.0;0.168;0.0
2023-01-03 16:30:00+00:00;0.545;0.0;0.158;0.0
2023-01-03 16:45:00+00:00;0.499;0.0;0.138;0.0
2023-01-03 17:00:00+00:00;0.533;0.0;0.151;0.0
2023-01-03 17:15:00+00:00;0.577;0.0;0.158;0.0
2023-01-03 17:30:00+00:00;0.711;0.0;0.131;0.0
2023-01-03 17:45:00+00:00;0.543;0.0;0.144;0.0
2023-01-03 18:00:00+00:00;0.564;0.0;0.15;0.0
2023-01-03 18:15:00+00:00;0.609;0.0;0.152;0.0
2023-01-03 18:30:00+00:00;0.798;0.0;0.174;0.0
2023-01-03 18:45:00+00:00;1.082;0.0;0.182;0.0
2023-01-03 19:00:00+00:00;1.146;0.0;0.228;0.0
2023-01-03 19:15:00+00:00;0.983;0.0;0.215;0.0
2023-01-03 19:30:00+00:00;1.087;0.0;0.221;0.0
2023-01-03 19:45:00+00:00;1.074;0.0;0.214;0.0
2023-01-03 20:00:00+00:00;1.192;0.0;0.178;0.0
2023-01-03 20:15:00+00:00;1.009;0.0;0.16;0.0
2023-01-03 20:30:00+00:00;0.808;0.0;0.16;0.0
2023-01-03 20:45:00+00:00;0.759;0.0;0.129;0.0
2023-01-03 21:00:00+00:00;0.923;0.0;0.109;0.0
2023-01-03 21:15:00+00:00;0.723;0.0;0.13;0.0
2023-01-03 21:30:00+00:00;0.712;0.0;0.138;0.0
2023-01-03 21:45:00+00:00;0.818;0.0;0.082;0.0
2023-01-03 22:00:00+00:00;0.691;0.0;0.087;0.0
2023-01-03 22:15:00+00:00;0.567;0.0;0.098;0.0
2023-01-03 22:30:00+00:00;0.554;0.0;0.095;0.0
2023-01-03 22:45:00+00:00;0.793;0.0;0.09;0.0
2023-01-03 23:00:00+00:00;0.565;0.0;0.11;0.0
2023-01-03 23:15:00+00:00;0.582;0.0;0.11;0.0
2023-01-03 23:30:00+00:00;0.629;0.0;0.125;0.0
2023-01-03 23:45:00+00:00;0.801;0.0;0.107;0.0
2023-01-04 00:00:00+00:00;0.567;0.0;0.113;0.0
2023-01-04 00:15:00+00:00;0.563;0.0;0.101;0.0
2023-01-04 00:30:00+00:00;0.689;0.0;0.106;0.0
2023-01-04 00:45:00+00:00;0.71;0.0;0.111;0.0
2023-01-04 01:00:00+00:00;0.559;0.0;0.101;0.0
2023-01-04 01:15:00+00:00;0.564;0.0;0.104;0.0
2023-01-04 01:30:00+00:00;0.804;0.0;0.102;0.0
2023-01-04 01:45:00+00:00;0.582;0.0;0.106;0.0
2023-01-04 02:00:00+00:00;0.567;0.0;0.107;0.0
2023-01-04 02:15:00+00:00;0.707;0.0;0.107;0.0
2023-01-04 02:30:00+00:00;0.68;0.0;0.099;0.0
2023-01-04 02:45:00+00:00;0.6;0.0;0.128;0.0
2023-01-04 03:00:00+00:00;0.594;0.0;0.13;0.0
2023-01-04 03:15:00+00:00;0.796;0.0;0.109;0.0
2023-01-04 03:30:00+00:00;0.598;0.0;0.133;0.0
2023-01-04 03:45:00+00:00;0.573;0.0;0.127;0.0
2023-01-04 04:00:00+00:00;0.581;0.0;0.091;0.0
2023-01-04 04:15:00+00:00;0.731;0.0;0.126;0.0
2023-01-04 04:30:00+00:00;0.524;0.0;0.119;0.0
2023-01-04 04:45:00+00:00;0.527;0.0;0.108;0.0
2023-01-04 05:00:00+00:00;0.592;0.0;0.136;0.0
2023-01-04 05:15:00+00:00;0.809;0.0;0.128;0.0
2023-01-04 05:30:00+00:00;0.482;0.0;0.102;0.0
2023-01-04 05:45:00+00:00;0.494;0.0;0.129;0.0
2023-01-04 06:00:00+00:00;0.652;0.0;0.128;0.0
2023-01-04 06:15:00+00:00;0.803;0.0;0.099;0.0
2023-01-04 06:30:00+00:00;0.874;0.0;0.122;0.0
2023-01-04 06:45:00+00:00;0.646;0.0;0.158;0.0
2023-01-04 07:00:00+00:00;0.633;0.0;0.127;0.0
2023-01-04 07:15:00+00:00;0.668;0.0;0.101;0.0
2023-01-04 07:30:00+00:00;0.657;0.0;0.097;0.0
2023-01-04 07:45:00+00:00;0.762;0.0;0.095;0.0
2023-01-04 08:00:00+00:00;0.588;0.0;0.1;0.0
2023-01-04 08:15:00+00:00;0.448;0.0;0.102;0.0
2023-01-04 08:30:00+00:00;0.487;0.0;0.137;0.0
2023-01-04 08:45:00+00:00;0.486;0.0;0.122;0.0
2023-01-04 09:00:00+00:00;0.524;0.0;0.104;0.0
2023-01-04 09:15:00+00:00;0.545;0.0;0.116;0.0
2023-01-04 09:30:00+00:00;0.792;0.0;0.147;0.0
2023-01-04 09:45:00+00:00;0.551;0.0;0.12;0.0
2023-01-04 10:00:00+00:00;0.541;0.0;0.134;0.0
2023-01-04 10:15:00+00:00;0.536;0.0;0.156;0.0
2023-01-04 10:30:00+00:00;0.496;0.0;0.126;0.0
2023-01-04 10:45:00+00:00;0.411;0.0;0.13;0.0
2023-01-04 11:00:00+00:00;0.631;0.0;0.155;0.0
2023-01-04 11:15:00+00:00;0.516;0.0;0.13;0.0
2023-01-04 11:30:00+00:00;0.421;0.0;0.119;0.0
2023-01-04 11:45:00+00:00;0.546;0.0;0.161;0.0
2023-01-04 12:00:00+00:00;0.709;0.0;0.141;0.0
2023-01-04 12:15:00+00:00;0.566;0.0;0.127;0.0
2023-01-04 12:30:00+00:00;0.546;0.0;0.169;0.0
2023-01-04 12:45:00+00:00;0.798;0.0;0.142;0.0
2023-01-04 13:00:00+00:00;0.505;0.0;0.132;0.0
2023-01-04 13:15:00+00:00;0.534;0.0;0.165;0.0
2023-01-04 13:30:00+00:00;0.576;0.0;0.143;0.0
2023-01-04 13:45:00+00:00;0.54;0.0;0.097;0.0
2023-01-04 14:00:00+00:00;0.605;0.0;0.128;0.0
2023-01-04 14:15:00+00:00;0.703;0.0;0.122;0.0
2023-01-04 14:30:00+00:00;0.827;0.0;0.082;0.0
2023-01-04 14:45:00+00:00;0.924;0.0;0.138;0.0
2023-01-04 15:00:00+00:00;0.713;0.0;0.149;0.0
2023-01-04 15:15:00+00:00;0.648;0.0;0.109;0.0
2023-01-04 15:30:00+00:00;0.74;0.0;0.169;0.0
2023-01-04 15:45:00+00:00;0.783;0.0;0.211;0.0
2023-01-04 16:00:00+00:00;0.796;0.0;0.19;0.0
2023-01-04 16:15:00+00:00;1.035;0.0;0.188;0.0
2023-01-04 16:30:00+00:00;0.816;0.0;0.216;0.0
2023-01-04 16:45:00+00:00;0.821;0.0;0.201;0.0
2023-01-04 17:00:00+00:00;0.83;0.0;0.198;0.0
2023-01-04 17:15:00+00:00;0.878;0.0;0.192;0.0
2023-01-04 17:30:00+00:00;1.005;0.0;0.201;0.0
2023-01-04 17:45:00+00:00;0.819;0.0;0.198;0.0
2023-01-04 18:00:00+00:00;1.041;0.0;0.207;0.0
2023-01-04 18:15:00+00:00;0.745;0.0;0.148;0.0
2023-01-04 18:30:00+00:00;0.752;0.0;0.168;0.0
2023-01-04 18:45:00+00:00;0.743;0.0;0.189;0.0
2023-01-04 19:00:00+00:00;0.647;0.0;0.138;0.0
2023-01-04 19:15:00+00:00;0.672;0.0;0.155;0.0
2023-01-04 19:30:00+00:00;0.684;0.0;0.189;0.0
2023-01-04 19:45:00+00:00;0.748;0.0;0.142;0.0
2023-01-04 20:00:00+00:00;0.804;0.0;0.14;0.0
2023-01-04 20:15:00+00:00;0.779;0.0;0.2;0.0
2023-01-04 20:30:00+00:00;0.715;0.0;0.159;0.0
2023-01-04 20:45:00+00:00;0.789;0.0;0.151;0.0
2023-01-04 21:00:00+00:00;0.73;0.0;0.195;0.0
2023-01-04 21:15:00+00:00;0.686;0.0;0.159;0.0
2023-01-04 21:30:00+00:00;0.889;0.0;0.136;0.0
2023-01-04 21:45:00+00:00;0.785;0.0;0.179;0.0
2023-01-04 22:00:00+00:00;0.687;0.0;0.168;0.0
2023-01-04 22:15:00+00:00;0.679;0.0;0.149;0.0
2023-01-04 22:30:00+00:00;0.69;0.0;0.172;0.0
2023-01-04 22:45:00+00:00;0.709;0.0;0.173;0.0
2023-01-04 23:00:00+00:00;0.899;0.0;0.154;0.0
2023-01-04 23:15:00+00:00;0.682;0.0;0.116;0.0
2023-01-04 23:30:00+00:00;0.532;0.0;0.101;0.0
2023-01-04 23:45:00+00:00;0.514;0.0;0.111;0.0
2023-01-05 00:00:00+00:00;0.504;0.0;0.1;0.0
2023-01-05 00:15:00+00:00;0.494;0.0;0.094;0.0
2023-01-05 00:30:00+00:00;0.777;0.0;0.102;0.0
2023-01-05 00:45:00+00:00;0.501;0.0;0.109;0.0
2023-01-05 01:00:00+00:00;0.495;0.0;0.085;0.0
2023-01-05 01:15:00+00:00;0.507;0.0;0.109;0.0
2023-01-05 01:30:00+00:00;0.526;0.0;0.112;0.0
2023-01-05 01:45:00+00:00;0.626;0.0;0.082;0.0
2023-01-05 02:00:00+00:00;0.63;0.0;0.096;0.0
2023-01-05 02:15:00+00:00;0.519;0.0;0.117;0.0
2023-01-05 02:30:00+00:00;0.492;0.0;0.089;0.0
2023-01-05 02:45:00+00:00;0.495;0.0;0.09;0.0
2023-01-05 03:00:00+00:00;0.638;0.0;0.099;0.0
2023-01-05 03:15:00+00:00;0.593;0.0;0.087;0.0
2023-01-05 03:30:00+00:00;0.488;0.0;0.09;0.0
2023-01-05 03:45:00+00:00;0.556;0.0;0.114;0.0
2023-01-05 04:00:00+00:00;0.511;0.0;0.091;0.0
2023-01-05 04:15:00+00:00;0.661;0.0;0.083;0.0
2023-01-05 04:30:00+00:00;0.619;0.0;0.099;0.0
2023-01-05 04:45:00+00:00;0.529;0.0;0.101;0.0
2023-01-05 05:00:00+00:00;0.53;0.0;0.098;0.0
2023-01-05 05:15:00+00:00;0.522;0.0;0.107;0.0
2023-01-05 05:30:00+00:00;0.736;0.0;0.11;0.0
2023-01-05 05:45:00+00:00;0.567;0.0;0.093;0.0
2023-01-05 06:00:00+00:00;0.552;0.0;0.125;0.0
2023-01-05 06:15:00+00:00;0.67;0.0;0.101;0.0
2023-01-05 06:30:00+00:00;0.71;0.0;0.105;0.0
2023-01-05 06:45:00+00:00;0.86;0.0;0.115;0.0
2023-01-05 07:00:00+00:00;0.876;0.0;0.095;0.0
2023-01-05 07:15:00+00:00;0.715;0.0;0.109;0.0
2023-01-05 07:30:00+00:00;0.726;0.0;0.136;0.0
2023-01-05 07:45:00+00:00;0.727;0.0;0.108;0.0
2023-01-05 08:00:00+00:00;0.758;0.0;0.128;0.0
2023-01-05 08:15:00+00:00;1.291;0.0;0.135;0.0
