net_cost,n_days,day_set
10.805136271150703,80,180931_2023-07-17;180146_2024-03-01;107448_2024-07-22;120517_2023-08-01;169310_2024-10-19;166206_2023-09-17;164897_2024-12-09;169310_2024-10-25;120517_2024-03-03;172510_2024-11-06;168165_2024-04-17;118984_2024-09-18;189416_2023-11-28;138414_2023-09-15;140649_2024-10-17;170013_2023-08-07;160431_2023-04-25;115937_2024-12-05;155209_2024-06-09;118984_2023-04-25;118984_2024-09-30;168165_2023-11-21;121500_2024-12-30;166084_2024-02-19;100354_2023-01-09;169310_2024-08-20;121500_2024-02-14;133996_2023-11-19;130253_2023-08-05;106793_2023-12-04;170013_2024-01-02;140649_2024-02-28;100354_2024-10-13;133996_2023-11-30;165786_2024-06-05;118984_2024-08-15;146624_2023-11-23;184973_2023-08-16;183144_2024-06-01;170013_2023-10-06;100707_2023-04-12;151740_2023-02-01;129071_2024-07-25;189416_2024-01-23;169310_2024-04-27;184973_2023-12-26;142975_2024-12-08;146624_2023-04-24;165786_2023-09-28;139410_2024-10-17;165786_2024-04-16;116320_2023-09-20;102016_2024-12-15;191628_2023-09-13;164897_2024-07-05;142999_2024-06-02;118984_2023-02-22;129071_2024-07-16;180146_2024-08-28;163329_2023-07-15;121500_2023-03-04;172510_2024-10-15;121555_2024-12-22;179723_2023-06-14;116320_2024-04-21;155209_2024-05-31;157904_2024-02-20;142975_2023-05-05;155209_2023-11-18;127225_2023-06-10;112377_2024-10-02;120517_2023-08-26;188208_2024-04-06;169310_2023-06-08;183144_2023-02-17;129071_2024-08-13;191701_2023-08-19;133996_2024-04-05;106298_2023-02-07;100707_2024-03-18
10.805267035458519,80,191628_2024-02-04;187422_2024-01-22;100707_2024-02-28;180931_2024-05-23;133996_2023-04-16;116320_2023-05-20;147147_2023-09-01;108795_2024-04-08;112377_2023-07-27;157904_2024-05-25;144492_2023-12-01;168165_2024-04-17;155209_2024-12-15;188131_2023-01-26;146624_2024-08-26;133996_2024-01-15;121555_2023-02-26;152601_2024-02-14;163595_2023-06-13;140649_2024-10-17;115937_2024-06-22;128843_2024-07-23;144492_2023-10-31;132256_2023-01-18;157904_2024-04-24;120517_2024-09-28;136407_2024-05-04;112377_2024-08-11;128843_2023-01-20;108517_2023-01-18;169310_2024-01-08;127524_2023-03-27;106793_2023-12-04;133165_2024-07-23;123129_2024-09-17;161573_2023-08-06;142999_2023-09-30;165786_2024-06-05;138414_2024-05-05;179723_2023-11-10;146624_2024-04-20;118984_2024-11-14;123129_2023-03-06;151740_2023-02-01;142975_2023-02-20;100354_2023-02-05;191701_2023-03-07;144492_2023-10-22;174968_2023-02-02;155209_2024-05-13;142975_2024-12-08;125463_2024-09-22;160216_2023-12-31;129071_2023-03-04;102016_2024-10-30;191628_2023-09-13;184973_2024-01-15;121500_2024-11-28;163595_2024-08-16;121500_2023-03-04;130253_2023-12-29;144492_2024-07-07;152601_2024-09-09;176350_2024-07-01;133996_2024-11-03;140649_2024-03-06;184973_2023-08-18;130253_2024-12-26;146624_2024-12-19;198650_2024-12-10;115937_2024-03-15;184973_2023-11-07;176350_2024-09-21;166084_2024-04-22;127524_2024-07-23;115937_2024-04-16;100354_2023-07-16;180146_2023-08-30;191701_2023-08-19;155209_2023-09-25
10.805573553227838,80,180931_2023-07-17;188208_2024-11-28;127225_2023-08-15;167494_2024-09-03;172510_2023-12-24;146624_2023-06-05;155209_2023-05-11;172510_2024-04-05;121555_2024-05-17;133996_2023-04-16;130253_2024-02-05;164897_2024-12-09;113377_2023-07-11;172510_2024-11-06;127225_2023-04-29;187422_2023-06-27;163595_2023-07-07;106793_2023-05-16;106793_2024-07-22;133996_2023-05-15;163329_2024-01-29;105366_2023-05-29;152601_2024-02-14;180146_2023-05-13;165786_2023-04-13;188208_2024-07-03;128843_2023-01-20;188131_2024-10-09;147049_2023-12-19;171530_2024-12-10;160216_2024-04-01;121500_2024-06-17;166206_2023-09-12;127524_2023-05-24;140649_2024-02-28;170013_2023-04-03;100354_2024-10-13;151683_2023-11-13;184973_2024-05-28;138414_2024-05-05;120517_2024-12-16;179723_2023-11-10;164897_2023-09-18;163329_2024-10-23;121500_2023-07-04;189416_2024-06-23;151740_2023-02-01;121555_2023-02-07;184973_2023-12-26;160216_2023-02-12;125463_2024-09-22;189416_2023-07-27;166084_2023-12-17;176350_2023-08-23;165786_2024-04-16;133165_2024-08-30;168165_2024-05-09;140649_2024-02-04;127225_2023-06-05;125463_2024-08-15;155209_2023-02-08;136407_2023-05-21;121555_2024-12-22;133996_2024-11-03;189416_2023-02-05;144492_2023-12-13;116320_2024-04-21;191701_2024-02-05;164897_2023-06-19;169310_2023-11-24;188093_2024-08-25;151683_2023-08-17;125463_2023-09-25;115937_2024-03-15;163329_2023-05-04;127225_2023-06-10;142975_2024-01-10;166084_2024-04-22;100354_2023-07-16;166206_2023-11-30
10.805604679949585,80,174968_2023-12-18;187422_2024-01-22;172510_2023-12-24;102016_2023-08-25;130253_2024-06-27;176350_2024-06-02;184973_2023-01-29;139410_2023-01-30;188093_2024-08-12;100354_2024-01-25;139410_2023-06-11;121500_2024-12-26;121500_2023-01-18;180146_2023-03-14;169310_2023-02-16;187422_2023-06-27;188208_2023-05-05;152601_2024-02-14;163595_2024-01-29;138414_2024-10-12;140211_2023-06-26;118984_2023-11-13;163595_2024-10-26;157904_2024-04-24;164897_2024-08-03;191701_2023-04-07;130253_2023-07-13;188208_2024-07-03;133996_2023-11-19;179723_2024-06-03;189416_2024-06-18;127524_2023-05-24;169310_2023-08-08;165786_2024-09-15;128843_2024-02-20;138414_2024-05-05;146624_2023-11-23;121500_2023-08-10;176350_2023-11-19;100354_2024-07-13;163329_2024-11-07;110260_2023-04-26;123129_2024-03-17;120517_2023-04-01;165786_2023-09-28;142975_2023-05-07;165786_2024-04-16;102016_2024-12-15;160216_2024-12-14;191628_2023-09-13;188208_2024-07-19;147147_2023-05-23;123129_2023-05-25;142975_2023-11-07;180146_2024-03-15;113377_2023-05-31;163329_2023-07-15;188131_2023-03-30;130253_2023-08-01;155209_2023-07-05;116320_2023-12-26;130253_2023-11-13;136407_2023-05-08;142975_2023-09-12;172510_2023-06-08;106793_2023-02-13;192815_2023-08-01;188131_2024-10-08;138414_2023-10-04;157904_2023-09-07;121555_2023-11-04;127225_2023-06-10;188208_2024-04-06;176350_2024-06-10;140211_2024-11-17;118984_2024-07-20;172262_2023-02-28;176350_2023-11-20;183144_2023-06-04;151683_2024-03-04
10.806278150236299,80,157904_2024-08-03;140211_2024-01-04;107448_2024-07-22;179723_2023-05-16;140211_2023-03-12;102016_2024-07-15;118984_2024-08-19;133996_2024-08-17;100354_2024-01-25;169310_2023-02-16;107448_2024-01-29;189416_2024-02-02;172262_2024-04-14;133996_2024-01-15;127225_2024-08-09;106793_2024-07-23;166206_2023-06-25;138414_2024-10-12;188208_2024-11-21;140649_2024-03-29;157904_2024-04-24;118984_2024-09-30;118984_2024-07-02;106793_2023-02-28;172510_2023-07-12;112377_2024-12-27;185196_2024-05-07;192815_2023-09-01;142999_2024-05-01;106793_2023-12-04;188131_2024-06-06;136407_2024-11-28;184973_2024-05-28;188093_2024-07-19;188208_2023-07-31;163595_2023-05-04;176350_2023-11-19;185196_2024-09-07;160216_2023-03-18;110260_2023-04-26;191701_2023-03-07;174968_2023-02-02;146624_2024-11-26;172262_2024-12-15;130253_2024-10-15;165786_2023-09-28;160216_2023-12-31;139410_2024-10-17;191628_2023-11-25;133165_2024-08-30;147147_2023-02-21;188208_2024-07-19;183144_2023-02-09;128843_2023-01-08;183144_2023-07-29;170013_2023-03-22;163329_2023-07-15;184973_2023-01-26;130253_2023-08-01;130253_2023-06-02;176350_2024-07-01;157904_2024-10-30;155209_2024-05-31;142975_2023-09-12;106793_2023-02-13;188131_2024-11-20;176350_2023-03-20;142975_2023-12-17;106298_2024-08-27;120517_2023-08-26;107448_2024-05-27;139410_2024-03-11;118984_2024-12-04;183144_2023-02-17;184973_2023-03-03;127524_2024-07-23;187422_2024-12-15;191701_2023-08-19;151683_2024-03-04;130253_2024-11-21
10.807448145528179,80,139410_2023-10-22;167494_2024-09-03;151740_2023-08-16;120517_2023-08-01;133996_2023-04-16;176350_2024-06-02;121555_2024-07-04;139410_2023-07-23;102016_2024-07-15;192815_2023-10-29;110260_2024-06-30;172510_2024-11-06;188208_2024-09-04;139410_2023-06-11;191628_2023-12-29;187422_2023-11-17;169310_2023-02-16;188208_2023-05-05;118984_2024-09-18;128843_2023-04-03;106793_2023-05-25;120517_2023-09-02;152601_2024-02-14;183144_2023-06-22;163595_2024-01-29;184973_2024-06-23;127225_2024-01-19;130253_2023-05-07;139410_2024-01-02;113377_2024-12-29;172510_2023-07-12;100354_2023-01-09;188131_2024-06-19;108795_2024-10-09;115937_2023-03-17;142999_2023-10-02;188131_2024-06-06;100354_2024-10-13;191701_2023-04-15;120517_2024-12-16;100707_2023-10-27;166206_2024-09-16;121500_2023-08-15;121500_2023-07-04;118984_2024-11-14;163595_2023-12-17;110260_2023-04-26;139410_2024-12-05;157904_2024-06-17;172262_2024-12-15;184973_2023-12-26;142975_2024-12-08;136407_2023-10-21;165786_2024-04-16;102016_2024-12-15;151683_2024-08-29;102016_2024-10-30;188208_2024-07-19;185196_2023-12-27;144492_2023-07-07;129071_2024-07-16;138414_2023-11-01;138414_2024-10-16;160431_2023-07-22;130253_2024-12-23;130253_2023-08-01;176350_2024-07-01;165786_2023-12-31;188208_2023-03-02;125463_2023-07-16;112377_2024-11-30;106793_2024-06-21;152601_2023-06-30;127524_2023-09-14;188208_2024-04-06;146624_2024-12-14;129071_2024-05-21;183144_2023-06-04;146624_2023-12-08;130253_2024-11-21
10.808200436590019,80,180931_2023-07-17;100707_2024-02-28;167494_2024-09-03;151740_2023-08-16;138414_2023-10-14;179723_2023-05-16;139410_2023-07-23;171530_2023-02-06;139410_2023-01-30;100354_2023-11-25;102016_2024-07-15;118984_2023-01-19;140649_2024-08-31;113377_2024-03-14;198650_2024-04-18;155209_2024-12-15;155209_2024-07-04;129071_2024-01-12;100354_2023-11-29;180931_2023-10-17;188208_2023-05-05;152601_2024-02-14;138414_2024-10-12;144492_2023-05-30;140649_2024-03-29;140211_2023-06-26;118984_2024-07-02;115937_2024-11-11;172510_2023-02-09;121500_2024-12-30;144492_2024-05-15;142999_2024-05-01;108795_2024-05-13;108795_2024-07-30;112377_2023-02-14;191628_2023-05-23;125463_2023-01-30;184973_2024-05-28;189416_2024-08-11;168165_2024-12-14;187422_2024-04-29;163329_2024-10-23;192815_2023-04-19;102016_2024-01-22;176350_2023-11-19;191701_2023-03-07;172262_2024-12-15;120517_2023-04-01;147147_2023-12-30;151683_2024-08-29;102016_2024-10-30;188208_2024-07-19;121500_2024-11-28;121555_2023-03-10;133165_2024-03-18;185196_2024-06-10;138414_2024-10-16;100707_2023-02-25;188131_2023-03-30;130253_2023-08-01;132967_2024-05-09;132256_2024-11-13;157904_2024-10-30;106793_2024-04-29;151740_2024-04-30;155209_2023-06-20;180931_2023-04-03;142975_2023-09-12;164897_2024-08-27;106793_2023-02-13;138414_2024-09-14;161573_2024-06-22;176350_2024-11-03;170013_2024-04-03;121500_2024-12-19;127225_2023-06-10;107448_2024-05-27;118984_2024-12-04;100707_2024-09-01;130253_2024-11-21
10.809357325986406,80,152601_2023-12-18;199888_2024-10-09;171530_2023-11-29;113377_2023-06-01;133996_2023-04-16;174968_2023-08-13;142999_2024-05-12;188093_2024-10-18;139410_2023-09-01;139410_2023-06-11;198650_2024-05-26;120517_2023-07-21;188093_2023-10-03;176350_2023-10-19;191628_2023-02-10;163595_2024-06-26;160431_2023-07-12;133165_2024-11-06;160431_2023-04-25;113377_2024-07-13;140211_2023-06-26;163817_2023-04-19;164897_2024-08-03;171530_2024-03-03;100354_2023-03-19;106793_2024-07-10;127524_2023-11-13;113377_2023-06-16;188208_2024-07-03;144492_2024-05-15;133996_2023-11-19;160216_2023-10-11;147049_2023-10-09;147049_2023-05-06;147147_2024-02-05;136407_2024-11-28;113377_2023-06-03;100354_2024-04-20;120517_2024-12-16;184973_2023-08-16;198650_2023-07-14;113377_2024-08-17;172510_2024-11-29;100707_2023-10-27;163329_2024-10-23;160216_2024-01-28;151740_2023-02-01;198650_2023-09-04;129071_2024-07-25;191701_2023-03-07;146624_2023-06-01;120517_2023-04-01;128843_2024-09-22;166206_2023-01-26;123129_2023-04-04;165786_2024-04-16;121500_2024-02-09;187422_2024-06-03;139410_2023-07-04;136407_2023-06-01;191628_2024-03-03;199888_2024-07-13;108795_2024-01-30;129071_2024-07-16;163329_2023-07-15;133996_2024-11-03;151683_2023-04-20;171530_2023-08-07;180931_2024-10-02;138414_2023-12-14;115937_2024-09-05;138414_2023-10-04;155209_2023-11-18;188131_2024-11-20;125463_2023-02-16;152601_2024-04-07;184973_2023-03-03;110260_2024-09-29;104481_2024-04-18;142975_2024-09-06
10.809822251503908,80,157904_2024-08-03;120517_2023-04-21;163595_2023-04-16;180146_2023-08-10;199888_2024-10-11;130253_2024-02-05;112377_2024-11-16;139410_2023-07-23;125463_2023-02-18;155209_2024-12-15;160431_2023-04-23;128843_2023-04-03;133996_2023-03-31;132256_2023-12-15;152601_2024-02-14;116320_2023-07-24;163595_2024-01-29;140649_2024-03-29;168165_2023-05-30;120517_2024-02-16;139410_2024-08-09;172510_2023-07-12;165786_2023-04-13;102016_2024-05-25;163817_2024-03-29;128843_2024-04-09;128843_2023-01-20;166206_2024-07-12;121500_2024-10-06;142999_2024-05-01;136407_2024-11-28;123129_2024-08-22;105366_2023-09-27;121500_2023-10-05;118984_2024-02-18;106298_2023-10-02;140649_2023-05-13;142975_2024-01-07;146624_2023-11-23;189416_2024-08-11;188208_2024-10-11;179723_2023-02-28;113377_2023-12-31;157904_2024-06-29;133996_2023-05-16;118984_2023-09-02;180146_2023-02-21;146624_2023-05-13;160216_2023-12-31;139410_2024-10-17;172510_2024-05-24;140649_2024-02-04;102016_2024-10-30;121500_2024-11-28;198650_2024-01-04;160431_2023-04-01;130253_2023-12-29;130253_2023-08-01;189416_2023-03-27;185196_2024-02-06;191701_2023-07-25;127524_2024-12-21;172510_2024-06-13;157904_2024-10-30;128843_2024-03-13;132256_2023-12-31;142975_2023-09-12;139410_2023-05-16;188131_2024-12-06;107448_2023-02-17;165786_2023-11-06;155209_2024-04-08;138414_2024-05-26;127225_2023-06-10;174968_2023-06-08;120517_2023-08-26;172262_2023-08-25;116320_2024-07-25;188131_2023-01-16;139410_2024-01-16
10.810570107535517,80,157904_2024-08-03;191628_2024-02-04;151740_2023-08-16;146624_2023-06-05;133996_2023-04-16;192815_2023-04-27;176350_2024-06-02;147049_2023-03-06;139410_2023-07-23;191628_2024-10-21;180931_2023-01-07;116320_2024-04-01;139410_2023-06-11;118984_2023-01-19;168165_2024-04-17;140649_2024-08-31;140211_2023-04-04;169310_2023-02-16;155209_2024-12-15;163329_2024-08-23;183144_2023-10-01;104481_2023-12-05;106298_2023-08-18;172262_2024-04-14;160216_2023-10-26;127524_2023-10-17;127225_2024-08-09;129071_2023-07-03;163595_2024-01-29;140211_2023-06-26;157904_2024-04-24;118984_2024-07-02;121500_2024-12-30;185196_2024-05-07;132967_2023-04-03;192815_2023-09-01;133165_2024-07-23;188131_2024-06-06;136407_2024-11-28;118984_2023-07-10;155209_2024-11-03;130253_2023-06-27;118984_2024-08-15;146624_2023-11-23;179723_2023-02-28;163329_2024-10-23;167494_2023-03-21;176350_2023-11-19;180931_2024-05-05;110260_2023-04-26;142975_2023-10-26;142975_2023-02-20;146624_2024-11-26;172262_2024-12-15;120517_2023-04-01;133996_2023-03-22;189416_2023-07-27;139410_2024-10-17;123129_2023-04-04;121500_2024-11-28;144492_2023-07-07;185196_2024-06-10;138414_2024-10-16;160431_2023-07-22;130253_2023-06-02;132256_2024-11-13;179723_2024-09-06;160431_2023-02-17;160431_2023-05-28;160431_2023-05-26;191701_2023-04-20;176350_2024-09-21;112377_2024-10-02;107448_2024-05-27;139410_2024-03-11;184973_2023-03-03;163595_2023-12-28;165786_2024-03-18;132967_2024-05-23;100707_2024-03-18
