family,target,fold_id,household_id,timestep,ev_key,y_true,y_pred
rf,base_load,fold_4,154,18,,0.349784895,0.27868983643625006
rf,base_load,fold_4,154,19,,0.349784895,0.4190654385975
rf,base_load,fold_4,154,20,,0.265354058,0.5644038729437104
rf,base_load,fold_4,154,21,,0.265354058,0.4312962454418255
rf,base_load,fold_4,154,22,,0.309579735,0.2904559725281151
rf,base_load,fold_4,154,23,,0.309579735,0.3005027291830952
rf,base_load,fold_4,154,24,,0.428184958,0.29452994909720237
rf,base_load,fold_4,154,25,,0.428184958,0.3924168138746825
rf,base_load,fold_4,154,26,,0.484472182,0.36137189505471135
rf,base_load,fold_4,154,27,,0.484472182,0.5351437515080844
rf,base_load,fold_4,154,28,,1.503672998,0.4634561209477182
rf,base_load,fold_4,154,29,,1.503672998,1.6554070444377782
rf,base_load,fold_4,154,30,,0.490502957,1.1869967943572421
rf,base_load,fold_4,154,31,,0.490502957,0.5091763095975398
rf,base_load,fold_4,154,32,,4.072782745,0.6139601193023809
rf,base_load,fold_4,154,33,,4.072782745,3.8235610391710915
rf,base_load,fold_4,154,34,,0.355815669,3.093370029504388
rf,base_load,fold_4,154,35,,0.355815669,0.9831690376786311
rf,base_load,fold_4,154,36,,0.277415607,1.7757507073620833
rf,base_load,fold_4,154,37,,0.277415607,0.43447339891950393
rf,base_load,fold_4,154,38,,0.303548961,0.5773199405622023
rf,base_load,fold_4,154,39,,0.303548961,0.3645846890523215
rf,base_load,fold_4,154,40,,0.41612341,0.34322750087422615
rf,base_load,fold_4,154,41,,0.41612341,0.4988204282320833
rf,base_load,fold_4,154,42,,0.373907991,0.23460381495437233
rf,base_load,fold_4,154,43,,0.373907991,0.36438764892411074
rf,base_load,fold_4,154,44,,0.357825927,0.5656061575970275
rf,base_load,fold_4,154,45,,0.357825927,0.4000923638701984
rf,base_load,fold_4,154,46,,0.219118124,0.6903655727185317
rf,base_load,fold_4,154,47,,0.219118124,0.24907861781892673
rf,base_load,fold_4,154,48,,0.21308735,0.40353890530522546
rf,base_load,fold_4,154,49,,0.21308735,0.23697822598771823
rf,base_load,fold_4,154,50,,0.273395091,0.31992748899012435
rf,base_load,fold_4,154,51,,0.273395091,0.2663022833468723
rf,base_load,fold_4,154,52,,0.311589993,0.2718565276705555
rf,base_load,fold_4,154,53,,0.311589993,0.3533619623990674
rf,base_load,fold_4,154,54,,0.355815669,0.28967919477515336
rf,base_load,fold_4,154,55,,0.355815669,0.5056213900378644
rf,base_load,fold_4,154,56,,0.245251478,0.47111910099015863
rf,base_load,fold_4,154,57,,0.245251478,0.35375325926458334
rf,base_load,fold_4,154,58,,0.207056576,0.32739048463429654
rf,base_load,fold_4,154,59,,0.207056576,0.21890719393384767
rf,base_load,fold_4,154,60,,1.081518814,0.3015425267531944
rf,base_load,fold_4,154,61,,1.081518814,1.2544840477341668
rf,base_load,fold_4,154,62,,0.468390118,1.023872503493869
rf,base_load,fold_4,154,63,,0.468390118,0.4218078272469842
rf,base_load,fold_4,154,64,,0.530708117,0.4084944179021231
rf,base_load,fold_4,154,65,,0.530708117,0.5814034667223431
rf,base_load,fold_4,154,66,,0.305559219,0.5503513021119445
rf,base_load,fold_4,154,67,,0.305559219,0.3586791361291072
rf,base_load,fold_4,154,68,,0.130666771,0.3794862309093651
rf,base_load,fold_4,154,69,,0.130666771,0.12887201567431822
rf,base_load,fold_4,154,70,,0.180923222,0.22277780591027777
rf,base_load,fold_4,154,71,,0.180923222,0.17761400625234125
rf,base_load,fold_4,154,72,,0.124635997,0.3271041355877778
rf,base_load,fold_4,154,73,,0.124635997,0.12405986354413061
rf,base_load,fold_4,154,74,,0.152779609,0.24462670882466422
rf,base_load,fold_4,154,75,,0.152779609,0.16496485392924604
rf,base_load,fold_4,154,76,,0.2633438,0.21681115212321428
rf,base_load,fold_4,154,77,,0.2633438,0.2695555441747817
rf,base_load,fold_4,154,78,,0.166851416,0.18497414356197875
rf,base_load,fold_4,154,79,,0.166851416,0.15999328326255954
rf,base_load,fold_4,154,80,,0.148759093,0.14113105019936506
rf,base_load,fold_4,154,81,,0.148759093,0.16893836685238095
rf,base_load,fold_4,154,82,,0.148759093,0.27623897954113097
rf,base_load,fold_4,154,83,,0.148759093,0.15848152726732145
rf,base_load,fold_4,154,84,,0.108553933,0.17298910258755953
rf,base_load,fold_4,154,85,,0.108553933,0.11082080712273808
rf,base_load,fold_4,154,86,,0.22313864,0.1845785498795834
rf,base_load,fold_4,154,87,,0.22313864,0.24674805800259922
rf,base_load,fold_4,154,88,,0.201025802,0.2037808653707754
rf,base_load,fold_4,154,89,,0.201025802,0.1897113288256746
rf,base_load,fold_4,154,90,,0.150769351,0.14246540365452018
rf,base_load,fold_4,154,91,,0.150769351,0.17750323310454363
rf,base_load,fold_4,154,92,,0.178912964,0.18259311504299605
rf,base_load,fold_4,154,93,,0.178912964,0.18866831125088024
rf,base_load,fold_4,154,94,,0.102523159,0.22282913154607145
rf,base_load,fold_4,154,95,,0.102523159,0.11952788079928571
rf,base_load,fold_4,154,96,,0.0,0.20648573694569441
rf,base_load,fold_2,155,1,,3.987313518,1.8682960905560713
rf,base_load,fold_2,155,2,,3.969022439,1.8682960905560713
rf,base_load,fold_2,155,3,,3.899686487,2.1042056651306544
rf,base_load,fold_2,155,4,,3.847932658,2.0713473332906545
rf,base_load,fold_2,155,5,,3.805253472,2.3069364778948205
rf,base_load,fold_2,155,6,,3.600365025,2.1993355272281545
rf,base_load,fold_2,155,7,,3.56094704,2.239699012328968
rf,base_load,fold_2,155,8,,3.908193966,2.265655844328968
rf,base_load,fold_2,155,9,,3.741447381,2.8244705086766286
rf,base_load,fold_2,155,10,,3.701036857,1.8906671771781944
rf,base_load,fold_2,155,11,,3.379312367,2.6210422373348226
rf,base_load,fold_2,155,12,,2.556922751,2.6224240920390325
rf,base_load,fold_2,155,13,,2.500773391,2.198976752096607
rf,base_load,fold_2,155,14,,2.44887777,2.9056975682332142
rf,base_load,fold_2,155,15,,2.567415308,2.7221543588582144
rf,base_load,fold_2,155,16,,2.473833041,3.035593307529697
rf,base_load,fold_2,155,17,,2.160048865,3.7639149086338635
rf,base_load,fold_2,155,18,,2.305810335,2.8846199103520833
rf,base_load,fold_2,155,19,,2.378974653,3.070951540082018
rf,base_load,fold_2,155,20,,2.427183699,3.263535936522435
rf,base_load,fold_2,155,21,,2.683400602,2.6070995599415467
rf,base_load,fold_2,155,22,,2.370892548,2.868730663258531
rf,base_load,fold_2,155,23,,2.405347837,2.3125276646725594
rf,base_load,fold_2,155,24,,2.407049333,2.4964293907785717
rf,base_load,fold_2,155,25,,2.145727943,2.4600842127945994
rf,base_load,fold_2,155,26,,2.179757858,2.5099826219206944
rf,base_load,fold_2,155,27,,2.120772671,2.2468474000995635
rf,base_load,fold_2,155,28,,2.053138215,2.451991308628293
rf,base_load,fold_2,155,29,,2.480780816,2.3029193734224602
rf,base_load,fold_2,155,30,,2.202444468,2.6009799023659883
rf,base_load,fold_2,155,31,,1.903831962,2.4532388547695834
rf,base_load,fold_2,155,32,,2.193653406,2.1913067836877387
rf,base_load,fold_2,155,33,,1.789548164,2.1461537017920636
rf,base_load,fold_2,155,34,,3.457864755,2.2463142480271623
rf,base_load,fold_2,155,35,,1.848249768,2.590984376511717
rf,base_load,fold_2,155,36,,1.900996136,2.035374864200855
rf,base_load,fold_2,155,37,,1.120151374,2.1180272919208925
rf,base_load,fold_2,155,38,,1.075770693,1.3738650796036112
rf,base_load,fold_2,155,39,,2.058809868,2.213804865559557
rf,base_load,fold_2,155,40,,1.709719655,2.3208987944093074
rf,base_load,fold_2,155,41,,1.695115149,1.5047614704708334
rf,base_load,fold_2,155,42,,1.537443209,1.7431154269165277
rf,base_load,fold_2,155,43,,1.582674638,2.0630712857642655
rf,base_load,fold_2,155,44,,2.061362111,1.6751598344029168
rf,base_load,fold_2,155,45,,1.794652651,2.506391121452123
rf,base_load,fold_2,155,46,,1.526241695,1.4537205522394046
rf,base_load,fold_2,155,47,,1.62393591,1.307416697407904
rf,base_load,fold_2,155,48,,1.452084838,1.8147610779955028
rf,base_load,fold_2,155,49,,1.821734792,1.3301298240591921
rf,base_load,fold_2,155,50,,1.766719762,2.51918013814504
rf,base_load,fold_2,155,51,,1.726592821,1.4530492380524906
rf,base_load,fold_2,155,52,,1.703480837,1.6121197136629344
rf,base_load,fold_2,155,53,,2.753445511,1.7799136447799424
rf,base_load,fold_2,155,54,,1.814219852,3.0198359962852384
rf,base_load,fold_2,155,55,,0.905053952,1.5416522729555358
rf,base_load,fold_2,155,56,,4.648628203,0.9873426512804961
rf,base_load,fold_2,155,57,,5.675055519,3.803453405793492
rf,base_load,fold_2,155,58,,4.236015482,4.032840436305754
rf,base_load,fold_2,155,59,,2.110989071,3.4354804071043055
rf,base_load,fold_2,155,60,,1.996138107,1.9929889777759726
rf,base_load,fold_2,155,61,,1.874622952,2.099833729209762
rf,base_load,fold_2,155,62,,2.2361908,1.8546170635819643
rf,base_load,fold_2,155,63,,3.8374401,2.1166544022161107
rf,base_load,fold_2,155,64,,4.073239054,3.0528434644247615
rf,base_load,fold_2,155,65,,2.27830282,3.158396037427305
rf,base_load,fold_2,155,66,,2.219601217,2.0767109398050794
rf,base_load,fold_2,155,67,,2.296877482,2.9257802413440284
rf,base_load,fold_2,155,68,,2.358982078,2.424734211757305
rf,base_load,fold_2,155,69,,2.653340844,2.5499594967705956
rf,base_load,fold_2,155,70,,2.695594655,2.8408029762916884
rf,base_load,fold_2,155,71,,2.784356017,3.0488970848187122
rf,base_load,fold_2,155,72,,3.64517108,3.428979711326587
rf,base_load,fold_2,155,73,,4.148813824,3.819218034279326
rf,base_load,fold_2,155,74,,6.4115196,4.090119578477607
rf,base_load,fold_2,155,75,,7.648081642,5.82418155067131
rf,base_load,fold_2,155,76,,6.963654974,4.236194804118694
rf,base_load,fold_2,155,77,,7.195625562,5.880244906815237
rf,base_load,fold_2,155,78,,6.070369701,6.038593792801866
rf,base_load,fold_2,155,79,,4.336970897,5.472353709140693
rf,base_load,fold_2,155,80,,4.181000452,3.91730991620623
rf,base_load,fold_2,155,81,,3.852611771,3.9889746605217553
rf,base_load,fold_2,155,82,,3.321177929,3.585479418149822
rf,base_load,fold_2,155,83,,3.174707502,3.1576518655490693
rf,base_load,fold_2,155,84,,3.611141164,3.081698103260228
rf,base_load,fold_2,155,85,,3.193565747,3.801515536077896
rf,base_load,fold_2,155,86,,4.513217499,2.9868195684830754
rf,base_load,fold_2,155,87,,4.739800018,4.710777215301985
rf,base_load,fold_2,155,88,,4.890807766,4.580855267106229
rf,base_load,fold_2,155,89,,3.778880288,5.557446302763372
rf,base_load,fold_2,155,90,,2.903602512,3.7701781665930363
rf,base_load,fold_2,155,91,,2.385922427,2.7701030059651193
rf,base_load,fold_2,155,92,,3.410506456,2.0347641789817663
rf,base_load,fold_2,155,93,,2.525161497,3.8603726361726585
rf,base_load,fold_2,155,94,,2.644833365,2.0646951613828777
rf,base_load,fold_2,155,95,,3.120685012,2.651223663483626
rf,base_load,fold_2,155,96,,0.0,2.0531311152235134
rf,base_load,fold_3,156,1,,0.320998497,0.26977572256654764
rf,base_load,fold_3,156,2,,0.315315998,0.3820575790534326
rf,base_load,fold_3,156,3,,0.300485095,0.3646949828055953
rf,base_load,fold_3,156,4,,0.263753591,0.271817518698254
rf,base_load,fold_3,156,5,,0.284179249,0.2007860911964087
rf,base_load,fold_3,156,6,,0.289448095,0.2736302981257196
rf,base_load,fold_3,156,7,,0.261085741,0.27647862578562254
rf,base_load,fold_3,156,8,,0.279802471,0.25213494918273816
rf,base_load,fold_3,156,9,,0.294378498,0.30506000273545636
rf,base_load,fold_3,156,10,,0.263624063,0.2697864845394931
rf,base_load,fold_3,156,11,,0.271506441,0.2725473422399494
rf,base_load,fold_3,156,12,,0.303397375,0.29951382245964286
rf,base_load,fold_3,156,13,,0.263210411,0.2791957865363383
rf,base_load,fold_3,156,14,,0.260747299,0.27795743985468435
rf,base_load,fold_3,156,15,,0.302653637,0.31126442552833333
rf,base_load,fold_3,156,16,,0.273505761,0.28848306449738087
rf,base_load,fold_3,156,17,,0.261110811,0.297463592092877
rf,base_load,fold_3,156,18,,0.283922283,0.28665103970865075
rf,base_load,fold_3,156,19,,0.281101925,0.2771926534834722
rf,base_load,fold_3,156,20,,0.234777026,0.2908880856259722
rf,base_load,fold_3,156,21,,0.092246591,0.28203479737976184
rf,base_load,fold_3,156,22,,0.113957078,0.1020073565498214
rf,base_load,fold_3,156,23,,0.081084241,0.21085445018073412
rf,base_load,fold_3,156,24,,0.081644135,0.10999044131916666
rf,base_load,fold_3,156,25,,0.116215453,0.18581011230988095
rf,base_load,fold_3,156,26,,0.081477002,0.18593307936829004
rf,base_load,fold_3,156,27,,0.079571694,0.11878916113753965
rf,base_load,fold_3,156,28,,0.115114469,0.10635183829675324
rf,base_load,fold_3,156,29,,0.295187001,0.20719231301303215
rf,base_load,fold_3,156,30,,0.480854286,0.3386371921467063
rf,base_load,fold_3,156,31,,1.029491171,0.8233514220426192
rf,base_load,fold_3,156,32,,1.356961867,1.6549967366308926
rf,base_load,fold_3,156,33,,0.958662586,0.7484187707084923
rf,base_load,fold_3,156,34,,0.622507277,0.7989695603728572
rf,base_load,fold_3,156,35,,0.617382583,0.5351096218198413
rf,base_load,fold_3,156,36,,0.577738798,0.6074794095325395
rf,base_load,fold_3,156,37,,0.727951053,0.5737602537343924
rf,base_load,fold_3,156,38,,0.380106928,0.7323544717792858
rf,base_load,fold_3,156,39,,0.361599114,0.7155154838363439
rf,base_load,fold_3,156,40,,1.368984947,0.580504302931488
rf,base_load,fold_3,156,41,,0.650957375,1.315099412425536
rf,base_load,fold_3,156,42,,1.210485019,0.6102354573876985
rf,base_load,fold_3,156,43,,0.908708827,1.0673972268503356
rf,base_load,fold_3,156,44,,0.86149186,0.8777492115982936
rf,base_load,fold_3,156,45,,0.552405718,0.9634662091409523
rf,base_load,fold_3,156,46,,0.381506662,0.5721218208118453
rf,base_load,fold_3,156,47,,1.256933178,0.3250064739333333
rf,base_load,fold_3,156,48,,0.628162617,1.4361106635622023
rf,base_load,fold_3,156,49,,0.863039923,0.6004000448695634
rf,base_load,fold_3,156,50,,0.896587556,1.1712482448664883
rf,base_load,fold_3,156,51,,0.700691773,0.631429506068988
rf,base_load,fold_3,156,52,,0.34657183,0.8258695089419048
rf,base_load,fold_3,156,53,,0.149282581,0.39401651077376987
rf,base_load,fold_3,156,54,,0.181992464,0.32386274757890876
rf,base_load,fold_3,156,55,,0.420937352,0.5173571744693832
rf,base_load,fold_3,156,56,,1.602665168,0.5233011175315277
rf,base_load,fold_3,156,57,,2.079313987,1.7003235792932738
rf,base_load,fold_3,156,58,,1.201363773,1.3759544390572367
rf,base_load,fold_3,156,59,,0.970261569,0.9977786419250396
rf,base_load,fold_3,156,60,,1.350255683,0.9740291661054492
rf,base_load,fold_3,156,61,,1.327283346,1.564293228930992
rf,base_load,fold_3,156,62,,1.371443882,1.1988391651821226
rf,base_load,fold_3,156,63,,0.586412965,1.2735463634176587
rf,base_load,fold_3,156,64,,0.526040596,0.5625506617382341
rf,base_load,fold_3,156,65,,0.368156968,0.81175531370327
rf,base_load,fold_3,156,66,,0.692928477,0.44011982549791656
rf,base_load,fold_3,156,67,,0.623303245,1.1138666955377072
rf,base_load,fold_3,156,68,,0.73378606,0.418923339694394
rf,base_load,fold_3,156,69,,0.789121479,0.81932659113954
rf,base_load,fold_3,156,70,,1.290081783,0.8077483184521229
rf,base_load,fold_3,156,71,,1.730515119,1.2225263973172025
rf,base_load,fold_3,156,72,,2.351231992,1.8893596267220834
rf,base_load,fold_3,156,73,,1.020422154,2.1899494345795834
rf,base_load,fold_3,156,74,,0.721269939,0.8847032185018453
rf,base_load,fold_3,156,75,,0.856283599,0.9483507548730753
rf,base_load,fold_3,156,76,,0.775635991,0.9317922382039884
rf,base_load,fold_3,156,77,,0.922353091,0.8126839075632141
rf,base_load,fold_3,156,78,,1.17544573,1.1040935851588674
rf,base_load,fold_3,156,79,,0.865542729,1.2826412212972023
rf,base_load,fold_3,156,80,,0.778065677,0.7844198552075595
rf,base_load,fold_3,156,81,,1.259709663,0.853095139829762
rf,base_load,fold_3,156,82,,0.84509618,1.30500719408375
rf,base_load,fold_3,156,83,,0.825863429,0.7980625347119049
rf,base_load,fold_3,156,84,,0.789919536,1.1907496870063494
rf,base_load,fold_3,156,85,,0.795311642,0.6909720069761202
rf,base_load,fold_3,156,86,,0.762227801,0.9405018460224204
rf,base_load,fold_3,156,87,,1.623734285,0.7552334155070832
rf,base_load,fold_3,156,88,,1.191246001,1.701251045940635
rf,base_load,fold_3,156,89,,1.16744427,1.0402994921103406
rf,base_load,fold_3,156,90,,1.30028521,1.0770611510812302
rf,base_load,fold_3,156,91,,1.237815331,1.3333031738916667
rf,base_load,fold_3,156,92,,1.138196116,1.1805584586956352
rf,base_load,fold_3,156,93,,1.21892729,1.0122283605267064
rf,base_load,fold_3,156,94,,1.109794069,1.2625304456720832
rf,base_load,fold_3,156,95,,0.49027637,0.9185221333125597
rf,base_load,fold_3,156,96,,0.0,0.04355349209875
rf,base_load,fold_3,157,1,,0.930017622,0.9392429646038689
rf,base_load,fold_3,157,2,,0.913553919,0.9006155351008653
rf,base_load,fold_3,157,3,,0.870584865,1.0255566240280158
rf,base_load,fold_3,157,4,,0.764163975,0.7289063037782738
rf,base_load,fold_3,157,5,,0.823342512,0.6878860134796464
rf,base_load,fold_3,157,6,,0.838607754,0.842556566224107
rf,base_load,fold_3,157,7,,0.756434508,0.7923459313485911
rf,base_load,fold_3,157,8,,0.810661829,0.8235079956480392
rf,base_load,fold_3,157,9,,0.852892437,0.8264138339115477
rf,base_load,fold_3,157,10,,0.763788699,0.8862063201970832
rf,base_load,fold_3,157,11,,0.786626034,0.931023530231389
rf,base_load,fold_3,157,12,,0.879022513,0.8001610371323808
rf,base_load,fold_3,157,13,,0.762590238,0.848533372058162
rf,base_load,fold_3,157,14,,0.75545395,0.8450787911643254
rf,base_load,fold_3,157,15,,0.876867705,0.8174662471574022
rf,base_load,fold_3,157,16,,0.792418594,0.8129973676826856
rf,base_load,fold_3,157,17,,0.756507142,0.8171770598947419
rf,base_load,fold_3,157,18,,0.822598014,0.8196892121005952
rf,base_load,fold_3,157,19,,0.814426691,0.8527274846738688
rf,base_load,fold_3,157,20,,0.680211196,0.8319562240473608
rf,base_load,fold_3,157,21,,0.267262793,0.7896814657743827
rf,base_load,fold_3,157,22,,0.330163822,0.28362957189577387
rf,base_load,fold_3,157,23,,0.234922512,0.3908407306470635
rf,base_load,fold_3,157,24,,0.236544671,0.3514789907599133
rf,base_load,fold_3,157,25,,0.336706933,0.41078949872880954
rf,base_load,fold_3,157,26,,0.236060444,0.4732439032947601
rf,base_load,fold_3,157,27,,0.230540261,0.3126166296611508
rf,base_load,fold_3,157,28,,0.333517091,0.3088457437014484
rf,base_load,fold_3,157,29,,0.855234883,0.6530247885349999
rf,base_load,fold_3,157,30,,1.39316216,1.0374122123618938
rf,base_load,fold_3,157,31,,2.982708451,1.2548089739681945
rf,base_load,fold_3,157,32,,3.931477746,4.239082668757025
rf,base_load,fold_3,157,33,,2.777499291,2.3052930598692063
rf,base_load,fold_3,157,34,,1.803568374,2.0449413946367656
rf,base_load,fold_3,157,35,,1.788720778,1.8665605367057148
rf,base_load,fold_3,157,36,,1.673862239,1.6367012596714083
rf,base_load,fold_3,157,37,,2.109066906,1.6507243219944445
rf,base_load,fold_3,157,38,,1.101270394,2.39600133759385
rf,base_load,fold_3,157,39,,1.047648357,1.27596606306625
rf,base_load,fold_3,157,40,,3.966311793,1.7442597402959858
rf,base_load,fold_3,157,41,,1.885995839,3.8990216448275596
rf,base_load,fold_3,157,42,,3.507095543,1.7242475789648686
rf,base_load,fold_3,157,43,,2.632770028,3.7629451114196235
rf,base_load,fold_3,157,44,,2.495969974,2.5125251949617105
rf,base_load,fold_3,157,45,,1.6004656,2.225817220028611
rf,base_load,fold_3,157,46,,1.105325792,1.397541127623788
rf,base_load,fold_3,157,47,,3.641668154,1.5223884088191668
rf,base_load,fold_3,157,48,,1.81995339,3.666382948157441
rf,base_load,fold_3,157,49,,2.500455122,1.9717806320181435
rf,base_load,fold_3,157,50,,2.597651497,2.5161226263632535
rf,base_load,fold_3,157,51,,2.030089555,2.51370857198494
rf,base_load,fold_3,157,52,,1.004110337,1.8593571594965639
rf,base_load,fold_3,157,53,,0.432511156,1.3676494371787844
rf,base_load,fold_3,157,54,,0.527280345,0.841565495799973
rf,base_load,fold_3,157,55,,1.219566941,1.1671626083831557
rf,base_load,fold_3,157,56,,4.643345253,1.6804328350638098
rf,base_load,fold_3,157,57,,6.024323062,3.637094306126219
rf,base_load,fold_3,157,58,,3.480668879,4.535668292164464
rf,base_load,fold_3,157,59,,2.811104614,2.54690256102852
rf,base_load,fold_3,157,60,,3.912048155,2.5608136238866073
rf,base_load,fold_3,157,61,,3.845491216,3.3425500244825996
rf,base_load,fold_3,157,62,,3.973435977,2.8336626834186314
rf,base_load,fold_3,157,63,,1.698993597,3.3581998606750005
rf,base_load,fold_3,157,64,,1.524078861,1.867330346491746
rf,base_load,fold_3,157,65,,1.066648196,1.735707118403095
rf,base_load,fold_3,157,66,,2.007597232,1.3324888557658134
rf,base_load,fold_3,157,67,,1.805874503,2.282836312808869
rf,base_load,fold_3,157,68,,2.125972465,1.8927367724282143
rf,base_load,fold_3,157,69,,2.286293824,2.4982303208127976
rf,base_load,fold_3,157,70,,3.737708438,2.7747641690083333
rf,base_load,fold_3,157,71,,5.013760407,3.487020934481355
rf,base_load,fold_3,157,72,,6.812141504,5.098276579186023
rf,base_load,fold_3,157,73,,2.956433108,6.439618588756072
rf,base_load,fold_3,157,74,,2.089709949,2.671339273877223
rf,base_load,fold_3,157,75,,2.480880264,2.327029581949226
rf,base_load,fold_3,157,76,,2.247222794,2.664268913577421
rf,base_load,fold_3,157,77,,2.672301073,2.4914059854343256
rf,base_load,fold_3,157,78,,3.405577446,3.5327484469307535
rf,base_load,fold_3,157,79,,2.507706415,3.4957911556967476
rf,base_load,fold_3,157,80,,2.254262238,2.3294222148218777
rf,base_load,fold_3,157,81,,3.649712368,2.2153856170835313
rf,base_load,fold_3,157,82,,2.448467349,3.7411807647291075
rf,base_load,fold_3,157,83,,2.392744979,1.8881249356946828
rf,base_load,fold_3,157,84,,2.288606006,2.1308550167949205
rf,base_load,fold_3,157,85,,2.304228365,2.12486377047875
rf,base_load,fold_3,157,86,,2.208375719,2.3958041319482097
rf,base_load,fold_3,157,87,,4.704388063,2.4019406037924753
rf,base_load,fold_3,157,88,,3.451355014,5.450833449361548
rf,base_load,fold_3,157,89,,3.3823951,2.738348101418631
rf,base_load,fold_3,157,90,,3.767270469,2.7505004092855962
rf,base_load,fold_3,157,91,,3.58627869,3.230206270531607
rf,base_load,fold_3,157,92,,3.297655453,3.829394210095039
rf,base_load,fold_3,157,93,,3.531555037,3.790372749623393
rf,base_load,fold_3,157,94,,3.215367204,4.022769101065476
rf,base_load,fold_3,157,95,,1.420460432,3.383562790276428
rf,base_load,fold_3,157,96,,0.0,0.44382877144484123
rf,base_load,fold_4,158,1,,0.179262477,0.15085071432017855
rf,base_load,fold_4,158,2,,0.126977588,0.2212199859320833
rf,base_load,fold_4,158,3,,0.126977588,0.14081083513916665
rf,base_load,fold_4,158,4,,0.276362986,0.15663446546906748
rf,base_load,fold_4,158,5,,0.276362986,0.27755542502744046
rf,base_load,fold_4,158,6,,0.126977588,0.23634086659263712
rf,base_load,fold_4,158,7,,0.126977588,0.1169457123585137
rf,base_load,fold_4,158,8,,0.186731747,0.17185716638007936
rf,base_load,fold_4,158,9,,0.186731747,0.19127594439805554
rf,base_load,fold_4,158,10,,0.224078097,0.2477317629690476
rf,base_load,fold_4,158,11,,0.224078097,0.2180434840335516
rf,base_load,fold_4,158,12,,0.126977588,0.2054868362496826
rf,base_load,fold_4,158,13,,0.126977588,0.12374820543230339
rf,base_load,fold_4,158,14,,0.246485907,0.31450969298765874
rf,base_load,fold_4,158,15,,0.246485907,0.24167167068126988
rf,base_load,fold_4,158,16,,0.168058573,0.21249500576136726
rf,base_load,fold_4,158,17,,0.168058573,0.1868486362478373
rf,base_load,fold_4,158,18,,0.138181493,0.19543587987488095
rf,base_load,fold_4,158,19,,0.138181493,0.1298844080964881
rf,base_load,fold_4,158,20,,0.272628351,0.19917350296222222
rf,base_load,fold_4,158,21,,0.272628351,0.2820150922361508
rf,base_load,fold_4,158,22,,0.126977588,0.1609524138450397
rf,base_load,fold_4,158,23,,0.126977588,0.12434657315268038
rf,base_load,fold_4,158,24,,0.190466382,0.1756677764339087
rf,base_load,fold_4,158,25,,0.190466382,0.21036136316327383
rf,base_load,fold_4,158,26,,0.212874192,0.2324749405117858
rf,base_load,fold_4,158,27,,0.212874192,0.18202949030367246
rf,base_load,fold_4,158,28,,0.182997112,0.17781958060017855
rf,base_load,fold_4,158,29,,0.182997112,0.19800191075968712
rf,base_load,fold_4,158,30,,0.403340574,0.2074485485659569
rf,base_load,fold_4,158,31,,0.403340574,0.42032957708287544
rf,base_load,fold_4,158,32,,0.216608827,0.37717987201053416
rf,base_load,fold_4,158,33,,0.216608827,0.2166087913889881
rf,base_load,fold_4,158,34,,0.578868417,0.25894609612958336
rf,base_load,fold_4,158,35,,0.578868417,0.58720481888125
rf,base_load,fold_4,158,36,,0.298770796,0.4754407081812103
rf,base_load,fold_4,158,37,,0.298770796,0.2871447920551605
rf,base_load,fold_4,158,38,,0.141916128,0.37991982894454546
rf,base_load,fold_4,158,39,,0.141916128,0.14085905864875
rf,base_load,fold_4,158,40,,0.149385398,0.25960139982551766
rf,base_load,fold_4,158,41,,0.149385398,0.17661985656268037
rf,base_load,fold_4,158,42,,0.302505431,0.1968678025056349
rf,base_load,fold_4,158,43,,0.302505431,0.3291868115097024
rf,base_load,fold_4,158,44,,0.145650763,0.22632122918928568
rf,base_load,fold_4,158,45,,0.145650763,0.1456389021217677
rf,base_load,fold_4,158,46,,0.197935652,0.32129489249170634
rf,base_load,fold_4,158,47,,0.197935652,0.24417781679375006
rf,base_load,fold_4,158,48,,0.485502543,0.2759882556222222
rf,base_load,fold_4,158,49,,0.485502543,0.6039694841284249
rf,base_load,fold_4,158,50,,0.164323938,0.46661815058539685
rf,base_load,fold_4,158,51,,0.164323938,0.1668744672509524
rf,base_load,fold_4,158,52,,0.130712223,0.3057209899412302
rf,base_load,fold_4,158,53,,0.130712223,0.127740156026746
rf,base_load,fold_4,158,54,,0.209139557,0.2138648884726786
rf,base_load,fold_4,158,55,,0.209139557,0.3479868090398809
rf,base_load,fold_4,158,56,,0.059754159,0.19647134827277776
rf,base_load,fold_4,158,57,,0.059754159,0.06213649637748016
rf,base_load,fold_4,158,58,,0.056019524,0.13856707228988094
rf,base_load,fold_4,158,59,,0.056019524,0.06176162488964286
rf,base_load,fold_4,158,60,,0.197935652,0.1476118745185119
rf,base_load,fold_4,158,61,,0.197935652,0.19819617918529764
rf,base_load,fold_4,158,62,,0.209139557,0.07814288075446431
rf,base_load,fold_4,158,63,,0.209139557,0.2279597096159019
rf,base_load,fold_4,158,64,,0.239016637,0.20265472157704187
rf,base_load,fold_4,158,65,,0.239016637,0.2322704330960083
rf,base_load,fold_4,158,66,,0.239016637,0.25432608256289685
rf,base_load,fold_4,158,67,,0.239016637,0.24183187175376983
rf,base_load,fold_4,158,68,,0.156854668,0.2787056950302777
rf,base_load,fold_4,158,69,,0.156854668,0.17972076768095238
rf,base_load,fold_4,158,70,,0.052284889,0.24135776435613102
rf,base_load,fold_4,158,71,,0.052284889,0.05392540982595236
rf,base_load,fold_4,158,72,,0.171793208,0.172407916596856
